PGA,SA_0.3,SA_1.0,PGD_v,PGD_h
76.01160722487234,0.4064613188588211,207.57008548634053,2.234014136779976,26.584984288688084
80.68710475211444,0.6262627224160564,91.40147958470786,2.4355744472220433,29.959126434084045
131.91684289541317,1.0095310018609214,164.96298779825023,3.927594319362412,55.9684371013776
227.66196900833597,0.8156891993262293,78.83630260809704,5.374005824511803,83.35955010574871
83.37812203199637,0.3906621778282749,234.0938553615417,2.541654790980418,31.97472074947936
58.323039495211525,0.4051826450130125,84.59677622001314,1.4981194530738349,15.5301103327738
87.5872750199293,0.6548729293647165,85.22680901301712,2.7134813634818187,34.872775016183674
164.8433489021078,1.299090322922928,272.3194773320464,4.579916231725132,67.98144048949527
137.1092943957271,1.0193091528237015,274.1718820942633,4.053151778796613,58.010664551122616
251.16045736464338,1.699148328932694,651.6207703394941,5.478928884323642,87.60143181463584
138.06145670937863,1.2424091588368436,276.45289429291216,4.07647613059841,58.376125532684505
164.5093196497866,0.5934100555317237,124.14412809935969,4.57434441710923,67.81661399076148
175.1782077900998,0.6212237834134692,286.31580857318795,4.742849127212401,71.39476819282189
295.24841456148346,1.4593645525415309,225.053051029866,5.604133423089183,92.89616924578107
90.0148375019206,0.6498316310471888,108.93587550131528,2.783349350020511,36.2844536017084
204.29092556144613,0.9067092567923232,157.17293613048813,5.11806135402991,78.93978690868835
100.96434889820813,1.1161190702522148,492.992623257298,3.082305452267827,42.18054836761258
111.07978948285908,0.6866812808472706,158.07025592727604,3.368977660092994,46.69453730781291
90.4029258672783,0.6318637903506779,114.12418911599266,2.7935950503876836,36.540490530444046
139.85855728861063,1.09679366291768,401.7628886409966,4.119616714486327,59.06435160504826
109.87370500612019,0.7351136398393255,51.05969731629157,3.3348403066430485,46.156576216051995
115.49963343135641,0.6881481139648168,140.7997933644178,3.487420721288794,48.68062154730363
116.62888318429103,0.7627077658862209,474.44407312669364,3.517556083794447,49.187558525491326
135.2022833473338,1.086807583221845,219.19760248086527,4.008187807886646,57.238575989016276
152.6288380013703,1.1313158674221755,157.1400983615706,4.374963230176107,63.775641251932
236.23898058747676,3.087465622131689,351.66423794209,5.416370416113525,85.22017874546115
95.0530977566316,0.6719188590886821,195.48994231458008,2.915694326525369,39.225816411031474
52.98813874778857,0.5207456589481748,319.5181706651902,1.2183501604356555,11.91940167606755
109.92591708233739,0.8057473433273465,241.01823459887814,3.3362887822734217,46.17961673717797
109.37605902257465,0.7274555913640142,132.9122710072825,3.321162702096085,45.93181821216038
214.60237427872303,2.182223582285833,267.489580403171,5.238335138185121,80.95131156718706
86.3650302266451,0.7588570180864652,107.12292914645394,2.677021082461096,34.041223898925224
241.1600698704025,1.9916803630149007,896.948782669968,5.437449875329024,86.04889239016431
138.6736907612761,1.069322592513768,347.7100871314937,4.091061460971155,58.60863247033568
186.94337220622586,1.7205356099101037,154.99503451734017,4.910291954121737,74.83023721904388
168.22109554305473,1.17895860668344,257.06012229090976,4.631671514476971,69.13219551945804
205.8159764670314,2.221392586717873,113.49863391147026,5.13635143438901,79.24638334207069
93.45317171371616,0.7110400105723027,222.4675451382245,2.872221212985903,38.315953566045955
112.92274655870489,0.6039248655783218,508.7345161440911,3.417793981256925,47.53041729890433
389.8776199993572,1.6433096743689115,293.3601195277796,5.782956831278981,99.25465969794364
247.6935637615304,1.68607421124631,352.6695682514303,5.465899754959732,87.09051145946817
72.30851761266894,0.306804417449344,50.17882745786834,2.066107544378122,24.06609779720325
154.1060552613977,1.0635263712654228,294.55931414935,4.401287034564398,64.29612356893732
110.2146139705567,0.4693800963082865,121.56847480408241,3.3443448436801018,46.30987279106763
129.76149218748347,0.9227200248300536,43.07968070371689,3.8742331586267826,55.063513562431716
77.70927660214915,0.5945814304396616,76.00326894657879,2.31076407767194,27.76131862300807
56.79237088886946,0.5678221660027148,134.5102196795287,1.4066418607361018,14.553264242565104
268.66567037692107,1.7149232334897495,397.9571677223531,5.534516466270064,89.9012967231553
163.5729552116173,1.209004301930944,388.25066282455583,4.558789781989123,67.51211742685312
469.4409134987747,3.613465334073504,397.98772806670536,5.930954320556769,104.03790806669565
139.06098116943434,0.5471818837420113,203.2523707185628,4.100326050145374,58.758658779236676
109.85809930110418,0.758476753677911,246.2592356095413,3.3344078718781485,46.149692053846586
302.19252183657414,2.7041561171693145,170.55416428886124,5.6190796142525645,93.59633628048404
74.67013279626573,0.5842474993190907,51.55459289195088,2.1701147342659963,25.68354706077408
194.43070024805291,1.027015891059889,501.3552205780013,5.002133103483228,76.71695213430738
154.35959225165317,0.9999669584325424,218.62418868349891,4.405890315515159,64.38287008799352
105.71421298175176,1.465228819840113,304.40420428344027,3.2227759759402215,44.26499738821455
147.01060601526117,1.070343728588265,245.93945621938576,4.2735303612496,61.75298408754133
119.0913575255399,0.923918090682316,107.13225357841212,3.5795561495127237,50.333785231025765
140.8475030599936,1.2361764853952473,632.1459982671164,4.142887147730865,59.44446163926623
187.1783630410037,1.2406854710539756,218.93523520760147,4.913166096136886,74.89181677866725
169.82774846552346,1.195227206576832,203.57514651911816,4.656068010978988,69.66949882864294
213.8980592266674,1.5238642002397589,133.46203149200494,5.2298758165835695,80.81539006650297
57.704168999120455,0.5791255721176689,110.1274763626403,1.4563721665623917,15.14498395263312
228.8487201059291,1.2207541542337446,117.8446793988196,5.3806667955151495,83.56669187180911
158.24669441155382,1.0114892089553136,262.63814582030926,4.47351863813398,65.71917565378052
118.08775794241458,0.7750537392654766,51.84311342641736,3.553745045007045,49.851946297372514
82.29092382536261,0.8704102531407036,265.89430827563973,2.4958812040643776,31.146533319776637
80.38846648636785,0.6560963594972136,255.72718612524724,2.4252889943096267,29.724909863192217
123.17251282989541,0.9316526807200798,249.3862551101407,3.6867381717737215,52.17312297485296
85.57633390693871,0.7236298979375304,116.92394738630144,2.648720351903911,33.51630017685764
72.48729320333062,0.8305374403471752,75.59160709325702,2.0736173349133593,24.18008994210683
154.58516609016039,1.295306662641225,414.9690731371823,4.410007447964556,64.46008578359256
222.61690018695222,1.6844206358129947,135.13329510917563,5.330970352918792,82.45845171530456
266.9985714256558,1.858668772199141,314.9067636284795,5.529894565645247,89.69397122763716
214.43526023064882,2.2848031243420723,419.76252394407317,5.236319604075854,80.91906841258944
115.77047441004444,1.0221775381880354,512.593655680345,3.4945948263785613,48.80120024290032
26.65192579587476,0.2687332137494989,44.05638087384469,0.03896585596262834,0.047288275422483955
62.93387398039186,0.5019609584754433,163.62937085864783,1.7020242692393213,18.37061679979677
84.54496184028514,0.8223921280247375,130.90883438704032,2.5965303148002556,32.793720683361045
186.311520274514,0.9122043743218108,108.92509735986872,4.902637931826773,74.63409238319848
146.69226454931865,1.199165104260831,301.42625773537,4.267385382500984,61.63447921580651
278.93475882668923,1.189170251645062,208.42896269300098,5.5622791555908595,91.11162293651698
146.11922616320172,0.8458445149604664,323.60104534575527,4.256016319238482,61.42526234427904
65.04886532108144,0.4473315098006185,79.81784606934492,1.794754598465734,19.780874465747885
137.00504767778725,0.6203364436738442,82.29949759816972,4.050633958469581,57.969780369939755
199.47054667244868,1.924527176645091,394.42744167162834,5.061126618903099,77.90235722797276
89.16349897248703,0.5064544359306499,174.9714633755864,2.7614990689817502,35.81540916394295
99.75885409571464,0.2886718436643565,107.80719008798586,3.0453642160620746,41.65268517591736
171.93692009353455,1.0275185898339598,203.41906144140222,4.689296068203064,70.34716320081392
81.45030081989516,1.5428049874756642,165.5822616151519,2.46326247425026,30.559157642118624
114.49708518447525,0.8954204093724474,286.25435542340415,3.4600437279811156,48.23680866465101
135.27280360070642,0.8647451212088193,315.61864365235124,4.00980817395794,57.26753481885631
120.16606796563137,1.259424833971354,252.7730681797044,3.6081180188864064,50.826295791883105
114.132096216204,0.7591503907967239,244.1800504472934,3.450049911307239,48.07623259298943
148.91331205903654,1.134432782975337,334.6751001159984,4.308806557912507,62.42790719748489
235.0346442501401,1.51053583377996,257.2494652539447,5.411356902206815,85.01394793198769
241.92233351243118,1.6358407540434654,293.40157478633677,5.440803978111526,86.17441443321856
49.122286684814775,0.3673543009144638,133.3453557986753,1.0484165406535033,10.098361323417942
216.62283274780916,0.9096149126809516,77.69013943949071,5.263026288776314,81.3407761643181
70.8469571062087,0.6111063046275601,60.81333099358454,2.008324078400518,23.161073932626525
196.05946238111025,2.099921293368616,511.7297527574487,5.020831219979259,77.10311831181897
186.5466597387158,1.2522475528702304,265.8648255753947,4.905476804396846,74.69555786839153
177.3565808379288,1.6772881834451243,229.6825625677408,4.778608533051301,72.03344360100606
157.35578923273485,0.9703043303298596,291.0271265715925,4.459134002423145,65.41260540311362
153.09703321571308,0.8726791367580168,270.116291863427,4.383216105867478,63.94250769752521
185.08512674316327,0.6489274365361873,98.82332096326384,4.886277250560434,74.28287777537403
84.68707224487501,1.0226868284824349,264.1002351013024,2.6036952251028582,32.891697291492285
451.7804331141828,1.9897427679786968,246.9623794934107,5.898900494062792,102.98759460866361
103.66385403200782,0.6447772351081539,311.27658534811184,3.164671424757001,43.32545999466222
255.4426577612839,2.7392009493810665,213.95064789842158,5.4946805543422395,88.18722943121213
149.55925077847104,1.2345106545041369,290.3905046884906,4.320842129598208,62.684862163803814
97.87034429595188,0.5313598035534759,227.07172568567992,2.990949929302915,40.74169343282808
72.28837249832061,0.6195065815954152,125.61833824840464,2.065267783082363,24.053300206512322
164.9705778467015,1.4462177699169634,433.24471696452997,4.581943491918569,68.02238242418382
76.84740236034962,0.4873893567902226,82.75596231822519,2.273003806498961,27.14798680966585
102.53167332219499,0.5765372489739305,134.41425209209754,3.1305008630243796,42.845055370150945
203.88834206067216,0.9313812113013478,123.57988928419331,5.1131483228856425,78.85604662276789
138.10033474726464,0.7381011687564462,301.5944563050939,4.07744125262771,58.39087318317427
183.97001419575847,1.088268757664599,490.31517687998604,4.871377214494815,73.99167961172886
74.3775151952523,0.7429183855355892,76.84741728277552,2.157128075887944,25.46460420161175
137.68002813727642,1.9620331035746088,261.9340756909177,4.067060988989257,58.23156135666773
140.53335042000882,1.3760757438760258,442.5641114249218,4.1354287139593096,59.32449602978336
120.60624461917585,1.1714060281549423,83.92042511095583,3.6197321720887903,51.02065325208198
169.31572483920584,1.0687972728303463,147.7306947775754,4.648206069761088,69.479202962616
103.2397265226472,0.9795917286113784,108.12797990442878,3.152400687468152,43.14469490676439
61.90381960292266,0.6602747868999824,63.3187441930988,1.6655329484086674,17.750831179527644
52.90587165079104,0.6141600933404371,192.1758687025405,1.213993375250009,11.873365751506208
77.59341627577197,0.6416908403466168,82.7477800516869,2.3057845146856826,27.678717429601903
211.98953797227486,1.423607949767628,222.9520867355562,5.207408833967745,80.44586032431538
186.98858471364997,1.2354576925179497,408.7910336397272,4.910844149983883,74.84208527744855
137.8382844386769,0.8319499263604897,251.93636888641424,4.070955617891338,58.29151433291489
301.40744903946984,1.022462636216211,147.81537269038668,5.617760256822029,93.51781134609298
93.06267922977192,0.5226761225071583,77.68931073091962,2.8619972845518817,38.08226139461807
67.49346688760019,0.5670579350109424,121.13700398398313,1.896524363072584,21.26801856663653
211.0300894182792,1.5493663681797272,208.1488252699631,5.196358248614718,80.25994796289679
60.84135285292467,0.3292542817404854,81.07680811587014,1.6320593033609603,17.089831398345396
217.54191938745132,1.422187110494948,291.0867422042865,5.273978469265654,81.51484743351844
200.45881379693134,1.1872144944965963,132.57775157887906,5.072472174602306,78.12803370586718
133.5123188791684,0.8736261840413606,75.44769355491998,3.9683560632896824,56.584259021665844
127.72147678628991,0.9320315497581918,217.9716414843906,3.818494863497897,54.197648038204676
169.15178847381148,1.0858535055736251,168.4135801261262,4.64570904292579,69.4277732302485
119.9640898214334,1.0208126204172576,273.7994915062695,3.6026792472254114,50.737329967330794
134.8184278640323,1.1811003479160718,210.62558698348423,3.9994187630889253,57.08951424688521
283.45361730430693,1.3102607669412785,117.79141304477646,5.573429081540114,91.61789745716992
147.12880108037686,1.7919260812122455,248.65259656352222,4.2757663930331935,61.79619759961293
84.1294981654765,0.720251831319085,190.77584607089094,2.576229381039496,32.49341245203867
241.27833460684553,1.5036516633379589,209.43372425486498,5.4379686496117605,86.06837353195161
277.0530928541929,1.0027716399210298,210.7686562471582,5.557696789234081,90.89999575046026
132.23180516713902,0.4275772132121922,155.13807613424876,3.9356162736737095,56.089058463608794
231.2768052570697,1.688405482319682,228.4709407108751,5.393411389378152,83.97388194842357
109.56533134806463,0.6988390166662696,130.86721269084197,3.326337661721872,46.020751322070836
