SA_0.3,SA_1.0
0.38254035597650016,0.4434256488443273
0.930586029500661,0.625897346395727
0.8264763111379281,0.1199998747706722
0.8790629261974511,0.7944875088674482
0.43763201081959957,0.4009254404633994
0.208552274630292,0.06665064084696516
0.6162508281164168,0.2501729661655121
0.3744974539513183,0.27846097722210433
1.3299976541448735,0.29290379351013396
0.6603108555169702,0.21270738095285022
1.6374727484764826,0.21949757312169527
0.24959391948694706,0.13428692648476565
1.0935664206750224,0.2025384541009111
0.683850831283601,0.1852463387351171
0.7669054542725291,0.47941436099503304
0.3297710011414039,0.07443981806752827
0.4616016813332393,0.24946574185522652
0.5729411016926174,0.2317685173426878
1.2454441605405846,0.2824199655822237
0.6972674378723223,0.2946769790479177
0.38915726387858446,0.2742350884304347
0.1881280305949593,0.051931658371305874
0.3672987817540687,0.2233154665023364
0.4250111886105984,0.1515744772074851
0.5048843744889878,0.16082550979904342
0.42776822664651715,0.16873952967922698
0.3377039008556665,0.13082636286689636
0.54357403383729,0.24040675688418836
0.2242080365798912,0.05308145305765211
1.2751479143963478,0.3236730965917084
0.2021354956634699,0.12980269511920312
0.8382966389067412,0.21179788690417573
0.4214193573981116,0.3217290375604403
0.293309963444386,0.14715145272555497
0.9922100781398523,0.336264830821194
0.18665469138696042,0.12974891709366312
0.46962279273799845,0.06821303068031544
0.8065687212959781,0.4936972641541806
0.4810082590464188,0.2233664457340372
0.9230040489650965,0.8482537688876617
0.452039033483285,0.08801192918874644
1.486517725966271,0.3251224935636094
0.7668925476407623,0.5226231763318703
1.3706968038236151,0.3419450911654909
0.7479014945564137,0.7088972557875313
1.1233680325885051,0.2558459176454351
0.3314108573877262,0.20893412815573983
0.2637519470384556,0.14547746455136568
0.8334981954164794,0.28844655578063877
0.4171378492700154,0.15892407918969392
0.7379497586265498,0.298811556095871
0.4367292602888044,0.1515089650795898
0.39586075486232664,0.18346209854311332
0.7466259192040196,0.6798650587811645
0.9659276470937974,0.1835051571690562
0.2500457416953037,0.15158004891821375
3.1640711918839175,0.5961219038685285
0.6684464169995187,0.2120611658583748
1.28393038924761,0.7167520090934708
0.4140215607398144,0.30904731237863886
0.2616790915959089,0.14835804219209284
0.3448266804606955,0.4774571143334599
0.2743669267622257,0.2913963359741807
1.001425114479849,0.5164192375865997
0.42924220364099136,0.18110604213746845
0.22877268456504762,0.08039171461715224
0.9640151758429708,0.4119628454830402
1.4213572999549908,0.6156635492963651
1.0022095316263027,0.6408954243862512
2.8063317547745013,1.6331462338921425
0.48337966053688797,0.06115043335444629
1.0952331713566033,0.3459523943067955
0.954445785160744,0.355080582362063
0.8900334260439102,0.6840787178669262
0.3537252485527147,0.251886275198674
0.6423874005888591,0.22047766244576142
0.5530043808112838,0.07023705177941945
0.5719238405336234,0.5173046050462599
0.6946960614079125,0.43779342788722786
0.2286436945825963,0.10244621388627477
0.6202276283821595,0.22029206995722816
0.33565957583583544,0.19282980480607592
1.0575663950951237,0.2520944449370161
0.19561481105851736,0.20970210466868566
0.6456772556347389,0.14125489233245453
1.0258647303613093,0.31676271259795
0.4912725447435822,0.4620562998988196
0.21635517081466876,0.0833943018374567
0.419366535599413,0.4237187215620664
0.3863717817028115,0.2381087247188281
2.6077726025864183,2.257362786699884
0.40613504828197483,0.17300555271443874
1.012770004269493,0.6311659785617533
0.2724041409244257,0.19438463047579937
0.3595693929514903,0.09229421405149671
0.5118888154726519,0.09055969835325603
0.4513272414865198,0.3321920806712004
0.13770798356385164,0.12381253948914915
1.1726781712683292,0.19189426051085345
0.37095752802071796,0.21695451110957917
