SA_0.3,SA_1.0
0.39599101562882716,0.32017524310635936
1.71250091689824,1.5321080599659702
1.23973566409895,0.3899118622836233
0.8617354514225067,0.9468155799615774
0.4583029379284607,0.24017798864488
0.38320419806334044,0.12156141841609362
1.209196822850348,0.3713752787668479
0.8415724099773123,1.1069719865544214
1.569962243646403,0.2883031516849259
1.0063776998970508,0.41363967193449114
1.5801347125007468,0.4642903145732255
0.27636498804622217,0.08766679821492557
0.9623009866507575,0.3190150077084117
0.38198067256121265,0.09874942415864837
0.38975643696234624,0.32246801112175444
0.5008012661014227,0.1140852341028238
0.6957170860158267,0.34478205235288345
0.952445298181179,0.41860497186062645
1.1820305118510253,0.35169127922280646
0.6367311498372283,0.41726978561534694
0.9145377539305818,0.5141163246245124
0.25966656974322605,0.09234599923168332
0.41204983180949006,0.21030259500878606
0.4174477833477022,0.20693451070088698
0.5038752058542394,0.21676580526350075
0.6723931321735004,0.34242877215812323
0.48910751407555647,0.23750069025472725
0.6450705037456586,0.24915645774522413
0.5937842958976006,0.15824029358431282
0.7601416112630965,0.37064163729283883
0.35593229459718656,0.2163197395478954
0.6608533089672327,0.1559094320229071
1.1346961271127518,0.5376219657956324
0.6942380716729394,0.22888535556929462
1.1151597292526132,0.4267753700636811
0.4122093832854905,0.12242584801103336
0.2849870030324752,0.06010738587841814
1.4954496761267977,1.2702129226522239
0.3619524879664531,0.1369339565342743
2.3044753472872546,0.9260421262619936
0.8505101877770375,0.26850327087869236
1.4436868922021873,0.6392517137233547
1.0135664894524654,0.545966517641268
2.457881633814476,1.7102158091793878
0.7124112913115469,0.5332783963200671
1.0236313077311174,0.29203329116622495
0.5685862861785947,0.5417979737700382
0.5972401902839962,0.2691936372523123
0.7995295425419465,0.4839377529301149
0.47043561014331975,0.21613640014467145
1.3068969032066275,0.3909545270389431
0.8796943370778656,0.4710224536780876
0.8562629381414694,0.2661721057769368
1.7189124348629987,1.6555397574382444
1.0002331089675407,0.43168462128413626
0.28541190178040027,0.20502478721700054
1.8500343521210019,0.4492518504212608
0.5880622244546823,0.17239455892150554
1.2336679498154313,1.00049252541616
0.5344827532538035,0.4404838860768407
0.2715880281077965,0.06676664206828133
1.351573555918792,0.6948861159547344
0.5315731488870684,0.25549003977338863
0.9428053160555049,1.4130493499460741
0.37656426016241046,0.12772738429363528
0.4300484330230751,0.1422119685084602
0.7733646928680125,0.8559081780798717
1.0730615339276928,0.5438288560179758
1.2047162387043058,0.6516861766475467
1.4712048617335787,0.829818918627764
0.508680240590849,0.11225177345119441
0.5433033802206376,0.27757019101821184
2.6376819527220308,0.5156326186399225
0.8566308569257681,0.6381807791806362
0.6690357942410003,0.4956710560904963
0.7186980745753654,0.5239356014873991
0.37035651685217813,0.22594203988109238
0.4197684847718942,0.592642329167132
0.7946990851817688,0.7402961903479253
0.36538482125709243,0.2824446760144429
0.35146404629770345,0.3562782527190528
0.27471388782930123,0.24205693542085874
0.7659050991402745,0.29643960106128103
0.7456605791153696,0.30318337822229047
0.8379205600640024,0.43615607251043786
0.658604413808835,0.18415635762829852
0.7148192967970514,0.9336733908707416
0.4699751439021698,0.11326511449454724
0.9798623193245839,1.4990141589119448
0.7242043455846698,0.28794569631507994
1.9412604565288742,2.7566303226366733
0.6266513178236772,0.15951311518721578
0.5315036656792893,0.4100212339581552
0.29606682084034336,0.2101975820739396
0.4099772648716228,0.2628463589481075
0.342494954745962,0.09016343466190284
0.8377918733685078,0.9121637947191451
0.23056006768726003,0.1572938949545597
1.0580347402694394,0.505746971143794
0.6977933149725402,0.6290149067465136
