SA_0.3,SA_1.0
0.7817597349635497,0.24196340944862893
1.441953857667429,1.0919116571163565
0.5502864383047938,0.12061221772006905
0.3909006508936502,0.3381988387050686
0.6243713621176042,0.3752239721084899
0.18973914127478556,0.14166713377592405
1.0863190626506438,0.22271195249743073
0.5703999939856984,0.2476902525796557
1.1718162317061356,0.1769815074552813
1.0096091692828302,0.1296399150911401
0.5620496880263931,0.11748024080236986
0.22365601662839976,0.06430098980146963
0.8003234416546526,0.18291409939150524
0.4536841874036233,0.07666213626884921
0.5315348235990601,0.23950212905644958
0.18743348254925873,0.04191427201164726
0.3104397931970868,0.21238268328877483
0.7968456805930106,0.16895971232687843
1.0508532599544755,0.0990687209088417
0.8126917076918352,0.21781729705220382
0.563478118896304,0.5547602126726083
0.2076728065329063,0.05153677789434931
0.4855965266553334,0.2880762574917539
0.35189059288661895,0.19227990735575737
0.21694992921851255,0.13838030865542866
0.5448624535481282,0.14497693194551026
0.5544032652527179,0.3495171599956348
0.20832280309261914,0.10312448615121537
0.27428186411569677,0.1017766282417155
0.6914151967325057,0.21735372762417454
0.2108851091559924,0.11738284577275501
0.7245408407249283,0.16232496882479527
0.49406440329166795,0.17375430079764992
0.37099158136673704,0.08362769731133336
2.8811265521740816,0.669370471628828
0.1614031529388784,0.06507970071863173
0.2020157992714414,0.029210774947796093
0.8859944250560595,0.35034902320676586
0.666895943565291,0.2024848196840023
0.6548809418478256,0.6675060103585252
0.3804619885710768,0.04962950316435487
0.8518480536773899,0.37353097553726716
1.1005607449783448,0.45723839708297803
0.5764012967971237,0.5467900101538494
0.5879372497588011,0.5978427235955862
0.6068861436776494,0.09533574557261577
0.28760199253379676,0.17037888459898698
0.3039915648783474,0.15664543399072114
0.5688308434088285,0.30656369332429656
0.25598364323608364,0.07714547655895178
0.728931879773118,0.39805399109707434
0.24235213787572596,0.1318358954635705
0.4467997300293596,0.2873675470513848
0.5166571943863584,0.37939864312032007
0.7569215373369943,0.24844515746579268
0.2238078569739237,0.10575380407891541
1.2835241934664572,0.25144966524152046
0.399464137497422,0.16033481619473675
1.3835404186475817,0.35997185716924407
0.5014709065617194,0.15473992189048744
0.12424742154598542,0.06872523057105437
0.9066616487575556,0.5556525383610236
0.20169613291166155,0.12730230390251107
1.9381653600491557,0.34166124968273714
0.25780204040755184,0.08485997018413054
0.14059566881015667,0.07895078281907306
0.8247238532329243,0.41035350977048535
0.8726128275797597,0.5578241484520414
2.0798700304691,0.5201656327345463
2.927589977449101,1.9365441931478984
0.40997415659198294,0.09450932954302169
0.5710009304538857,0.12250745729834832
1.1346750685220852,0.6283271206353599
1.6822386447282538,0.2966002319499927
0.5422763831770023,0.18726145298484612
0.8208737585701877,0.2558803435995359
0.38665840376763283,0.16907181765508583
0.25835520678236307,0.4359268742226829
0.45993542687216316,0.3147223862232084
0.15387707234261125,0.1576975393021715
0.3088912991856438,0.18149204914232409
0.1711384421015717,0.06565319067319077
1.7554793446015362,0.24903284150244678
0.5098715141920677,0.18904113238582226
0.8062772940631572,0.17003852620101295
0.4684626711396435,0.2715190844051074
0.32555396216532667,0.22355649554105758
0.3130891663231069,0.14202212609873816
0.7001686339449755,0.4011521720369212
0.5158799149147837,0.3780158454981679
2.6107037169366643,2.487011720152667
0.41392739338708684,0.1565656758601305
0.7644075980560773,0.1994816217464157
0.6661595242934267,0.12585109916375498
0.45534518688031855,0.08744449171764489
0.2200564792043223,0.05843587798930385
0.5714238261449783,0.930622810940928
0.16142484522619188,0.050387427946771896
0.8438298617044658,0.17638322452787078
0.22132103600834416,0.16500270793903635
