SA_0.3,SA_1.0
0.36667027943047464,0.23702536479326836
2.3328724603639444,0.8885077933409983
0.6489788517015499,0.2968254921332563
1.3300392506141907,1.067603204374731
0.4187762224577533,0.5675797591064695
0.08580539547520452,0.028559157234206347
1.0194221182574288,0.2660884230121744
0.6995268882285174,0.27082150634497604
0.5366599464907141,0.18223830824608672
0.9402066715008949,0.26000791352003016
0.7960147648329136,0.19144773537342838
0.2670293064001376,0.04111874420126325
0.6392936247477112,0.14924211153697708
0.5812129394020523,0.10874047534787687
0.6726334209331974,0.30020411346889364
0.16995275011038904,0.09130172587682986
1.2567424241873824,0.18768036620838105
0.5880897790803109,0.2739798775082324
0.9401357442323601,0.1536411052508204
0.7592133736021629,0.2155767472068256
0.37838957532668055,0.37464588125732534
0.18712419227864066,0.051415515136245225
0.37896827014272283,0.2067300267560296
0.31331878620291925,0.12153429041013539
0.39149817347943605,0.14289258714706468
0.7413169043985505,0.1351689593669551
0.7638940176135522,0.3619482480592315
0.31575777973069696,0.15218120946016725
0.486986164928916,0.0730361960483188
0.9854822030691417,0.2203132026131309
0.3516589252659894,0.15500585674506348
0.7708560024733004,0.2653938403179393
0.4587286640383535,0.1865963424133206
0.6271738724559637,0.10848619411154739
2.1096185273947503,0.36407551398948934
0.5965150246785481,0.1501629042819763
0.22189803011426837,0.03947144622679429
1.955163992143798,0.7038513230474861
0.4257416214713528,0.1247473190580264
1.0979957776000757,1.2550099958535181
0.6968741806944155,0.07302343162175555
1.1794410482281759,0.6654985768558656
0.9783001215154118,0.4745781482628327
1.0712274562203006,0.4079447245512581
0.38780036584442823,0.45486281593951416
0.9235399392293251,0.08059868988261758
0.2615846227399145,0.18514615324009384
0.4622083074206355,0.1665066445094989
0.8943911629970728,0.2847959383539196
0.2757495633990916,0.13246613761882794
1.1387493327381581,0.280965996087588
0.667750857151406,0.31519943783266013
0.4367795249895411,0.2161999544728278
1.5944433708075487,1.1192271268781673
1.0013744999026148,0.35348299693057494
0.48089177608557837,0.2399499839500808
1.4395517568436202,0.16809446118660806
0.7342180700385049,0.11991748907002872
0.9338396853237013,0.5664347347319919
0.25665799950953017,0.1294589077623956
0.27715455331640126,0.26097682918790277
0.5738989446108399,0.2983821093493453
0.279790094969762,0.23095304664948899
1.9127030532532519,1.1379304027587702
0.29409989261002156,0.13813315515068034
0.39916450732849684,0.11565337568547307
0.7094650803181362,0.4092705336762271
1.7607606152480988,0.7782955960738096
0.7662547865426159,0.8018939533402905
2.8452879041098202,0.8149098681964134
0.23482201026547758,0.049851767845638266
0.413427149039742,0.2557912321847444
1.4839243314985662,0.6377865531894542
1.9723453279017513,0.4320142730246943
0.7101859052734135,0.4519078836179728
0.6169065465981579,0.17144493625179155
0.2947017431046734,0.08104350361213351
0.5014136660417486,0.662098296922295
0.4722612452094773,0.738055944038455
0.3385205897172196,0.30026843481251275
0.4368373448002985,0.08555617706591104
0.3403909171210076,0.13105924378920797
0.7973749763028369,0.3231952643690222
0.5578600244767032,0.2704065044823015
0.707191266447262,0.15102677572881237
0.7875471823911727,0.33520731052771846
0.48044121967021125,0.26528622672444635
0.35866088401333657,0.0842874080806364
0.4859320711998436,0.5651314341622377
0.5959614225858643,0.24174403316216647
1.128223781182405,1.2018106430981745
0.35817793147246024,0.05950187100731046
0.8708423707745577,0.21276001241597675
0.28305219387445363,0.08154960775695293
0.30825304152656335,0.28415115134448543
0.27814092421886605,0.06521111378644256
0.6665634504016659,0.6842178316210923
0.19589357249455072,0.0993050204745198
1.094632191729359,0.325571206076269
0.6201372269899552,0.26870404505927153
