PGA,SA_0.3,SA_1.0,PGD_h,PGD_v
75.42073702045678,168.8249739012273,175.2874151446044,29.88327570534259,2.1219149695036763
53.78642658832588,214.5427869663672,99.76780979449816,11.257641390465785,0.9425941497490715
118.33258497720763,390.3163624091608,105.62088863199213,47.84365682305859,3.0554411901515786
147.3144382350418,236.05951645954448,64.20794207072662,45.84837232764836,2.927735529480515
63.77839111159895,114.76029825599842,152.1267362298913,15.067740729707802,1.2013498977723769
67.49399391054563,163.4881646213473,78.94079923900168,35.09878736217387,2.3985057367041285
65.68486494688119,202.77636246977806,102.97580102924579,9.96235300830938,0.8659864066094374
145.23774934656018,450.22774894623217,157.55634953203264,63.808750329118816,3.782903193299743
101.34270527531633,263.1557721511322,215.13305746078655,32.36454017361073,2.2582158094986373
246.56857479228034,626.8246348663592,608.356613398815,79.13024387747745,4.407949446728745
124.89872101629258,596.6853305619475,298.1812082543091,32.41010610904538,2.2545890721922666
189.5781833112371,290.24539382407914,179.03740674375257,48.634445626947354,3.090828260470854
179.93755587216933,228.7890669397199,228.46881005705785,59.232973904748995,3.5626501758962155
216.6791613448464,487.73541640853585,199.13301302877778,91.6758222014901,4.996516947828915
72.14206685279939,172.8145247633913,68.66628138613771,18.31599559153412,1.417784421120081
219.21749473608963,388.82541960023957,191.20241906552369,70.43226374825446,4.1496952191758085
98.86904644689747,443.54713660603636,453.11708228080965,24.82964418935416,1.819692641934585
133.46889327075584,334.6709291065695,137.96560686263058,37.46044427807671,2.4971185844309938
114.37662072294583,214.22705556535578,162.43524613256076,32.35512749592086,2.259728491934538
126.02087151613227,375.95438244713125,430.5322989486879,51.270865154113565,3.225342606814464
117.21226615302025,283.5894529320917,27.14648582465805,39.96310801634905,2.5987952421137686
108.4861865250899,283.59028929105614,120.59465702366963,42.519240984352855,2.72051518375265
141.13485001295294,308.2020883841848,452.2248490936177,36.089562904650194,2.4471790785467
136.23399072755325,335.96858867576077,126.33770233605466,48.425223830587285,3.085220277508887
140.83833906413594,295.8427310137357,171.38576221141702,55.49809659503422,3.3952478716342194
194.93604322809864,1035.0220197345823,291.33420374635347,71.54985695301234,4.164852348639588
90.53114661214713,270.85678748433565,208.4100846750844,20.039078492714246,1.5200050859786924
83.34351245035812,209.5954767566225,374.49241057768677,22.62819616719751,1.6737221998098835
111.43963621325115,306.004867851868,180.66278890118903,36.68576394216791,2.462812284772616
72.48279042299798,231.72033348336805,44.389973230879235,21.054072401197995,1.5802266477839415
229.9489393885596,815.9007296360757,270.3587570374014,78.27976993533474,4.372736645559093
45.338524350365056,190.27857240082477,44.874294375185315,13.500478299417466,1.0926519098053769
316.16217801808347,868.6301923850017,1031.9067011276416,72.64702217345048,4.192000730982679
127.39941095681583,440.6906263560716,584.854856944392,44.162136371712265,2.812083054442955
196.54043438033648,575.3264907836848,219.08122902056644,59.43884112544182,3.5706584266620642
228.43075970219243,504.11485461026155,349.3266364780809,67.07786791118826,3.948459141476367
178.4025400700739,679.622174918032,97.25796074147341,54.99992517789357,3.377611312519751
122.23918790277428,316.36552216563757,246.50489151680063,40.34769966152792,2.6158908526283846
130.8301418781245,224.49967368748958,352.1185130989698,55.390798724175774,3.3921138516322817
219.00689748909693,385.5312701631168,130.60410115899998,68.16059447595866,4.015523242178979
272.567718169864,659.4813456784752,259.17777527020206,85.34881254865823,4.685701312725901
71.68561293694219,145.7800974415855,63.459690261026125,16.67496971846806,1.310513925524932
107.99902731982048,247.8370804742808,146.5693019220141,56.42020558881766,3.434047255544372
113.87984729662449,173.11907970791492,113.75162169287637,24.72945956542339,1.8219363284298145
157.28882696034265,424.8023672647592,56.80976798158755,43.65873355788132,2.785943232009953
110.15306695210096,268.5892720376326,91.13640319976466,34.853933493686185,2.3834325634220472
57.674389791806426,190.93148302654623,146.24874435714756,5.071477060920658,0.4242627173021928
250.40768200390792,666.3519629119452,324.98658800937113,80.40905657381487,4.458233237476741
143.51074842349033,435.3841625785683,283.5300302181695,54.863393390984704,3.3686331593384473
389.04898248857467,1113.7699689093142,421.89388928318346,106.91364891412,5.928115751513788
130.03177784518795,169.84953612451463,157.22004139856972,38.62565805483247,2.5389717608523816
106.76302428037805,264.6032483070871,259.8459584894977,44.48177566639244,2.84529322673927
275.85427376910576,1004.539171302252,129.13077968974184,86.88562062383384,4.756876974217705
80.31726498471988,245.51209142150626,44.15501962208554,30.626656154169382,2.1638365634836414
208.27734015260503,399.74517306632396,425.1071562550618,66.95291425467315,3.944735572646537
142.7311266992372,367.07841304031797,209.31388240616448,41.77858356523654,2.685101129293068
85.88449622266054,504.03742305935407,195.4120908714134,22.190358207576534,1.6440430249171771
176.7070709265477,590.4650146430766,240.2240080173793,60.700183630657094,3.629781704055519
129.34254307420696,363.59019530671065,78.61629528770008,33.507981829151596,2.319453026368137
101.23037238122402,352.7553589387122,732.1238398870315,24.05073727246621,1.7631459812922716
129.6076825887423,415.2616967934626,188.43929755085787,33.28954696371349,2.3063243605501564
133.73888054105237,337.94357456327197,194.47357882793526,47.14840043365732,3.0142120307095106
244.9678151146944,511.39098656613254,195.2094053216546,79.23914599273503,4.415450902190209
56.61569698066888,187.69682435485186,133.8620741453914,5.575825643256993,0.47888265260847385
198.22021744174208,416.51055184125363,120.69954527268045,63.860424491250875,3.782187265396253
153.15672303666304,404.21344012404575,309.60169226428883,54.709781341640785,3.3664887418823235
79.79826629809769,276.46321771658694,56.90484251993224,19.846487925320933,1.5082966829737805
74.0301201357353,346.8750067988155,203.99130652619576,10.30697023309744,0.8649492529852388
84.01617621052819,313.4682316224684,265.79966786409324,17.58330654173207,1.3655494751001003
95.46818094628358,305.29525597139326,187.8397360468059,21.714249525951363,1.612625040625387
92.9749871991437,262.6868475470695,133.74840272790811,10.707858342801185,0.9054929067036444
76.46555146049383,288.02950691443925,53.91633999986469,29.02446413635017,2.072515953075653
122.66769702236853,463.5002611810248,323.996596630687,57.2112145991572,3.4652792759645616
180.55457312928806,512.231495081834,91.42942741042668,60.852645776137265,3.6409748025841746
208.78873491636955,556.823936089651,334.8297994007932,73.24152239188648,4.207000531988731
264.1888249679842,927.9485392102472,372.68384613854334,83.23528005966362,4.589904403571795
61.298562393171935,245.96853651064438,216.2070588545828,22.68896024829167,1.6756731435880567
26.557607060865436,88.39875690630444,34.83025983605269,0.05942753980844558,0.010716394538870326
70.22860798123466,168.5629069953774,208.3454687216558,13.272213681202349,1.0763266534959857
56.1185464628086,304.6311539704121,144.83990790333482,11.006619931423476,0.9328833251104137
152.85226997653936,283.18729681173085,99.03549918615401,47.75252878759138,3.041557492344358
112.39454250615866,349.9342459511987,127.95357237218066,28.921773802140077,2.0721768698808276
194.84450456967994,381.67504943534857,147.67440970946026,56.896417038781394,3.4560400581542345
119.09499851090669,277.9913701666454,256.4796468009363,46.09671052093442,2.9497950939592372
54.16543599862145,146.51490301927188,75.72132368419979,10.984433525492038,0.9311474704642932
101.80610430407427,180.05419585874955,44.93690135740825,40.85630508056487,2.641202180967364
157.37785195105647,477.3727577338608,270.4745116451967,39.016621383138784,2.562942360891946
82.40379373378086,183.1136321488213,135.4222824536204,21.63105352142012,1.621003285344668
81.06053931004715,90.7260985479603,109.21601478248023,31.79422170669401,2.2255457525093827
172.85304769361775,419.78954147258037,185.0563676597034,57.795608147264005,3.4917934867683473
55.53249971865126,423.7294297037906,106.49075728177202,12.048598760966907,0.9907665683028455
114.74416660936946,317.09358488617835,189.42624243363804,43.860051178926845,2.7980186826127467
144.54600117070504,326.6435305565269,514.9285060620339,60.63174317751113,3.6292555381007183
81.88500944892523,338.8054948116899,121.1983199942155,35.040142186255025,2.397017260273063
108.22015500188846,261.2393044529352,148.3550107475531,36.288885785787315,2.453115209283156
116.45253515502378,380.73702764907875,137.73640794995575,46.02210901883981,2.939348738205568
127.82070711468575,372.8595267042096,133.19284707788245,59.36682884994348,3.568618461224867
155.73482583667086,422.2531797791055,148.4742896483013,56.804873652977086,3.45213655645875
45.625802340670354,121.13486468856858,79.99539983232793,1.1909443587350395,0.11375406530120014
225.0567358808574,391.25769280751894,73.2609100322841,81.55441634108264,4.514333681727261
65.31064868979792,236.70827027265955,38.75551452668992,14.098535412204711,1.134260710616275
170.89273627375024,772.6331804378882,364.1103645401743,63.41501372912329,3.7620014700654103
195.73147758136386,451.99495039456065,266.23247043816383,62.37717663525311,3.7084872850105683
130.58146155413303,468.289780077548,136.76527211029617,54.122542276833045,3.341957128770211
164.52967891635353,379.942242924949,212.23040978516232,43.09764610969476,2.751121368077729
149.62236114843893,340.0113485882443,172.30384715234257,58.09165353502023,3.5060883512094083
194.50839405499863,279.74051368486175,113.17601705522999,56.88606543034002,3.458313249270635
73.60025559488155,346.47379217909054,177.947968922135,18.376084986231117,1.4134554864905438
406.8416996450749,764.4638971161728,194.15154890855834,100.06683569766672,5.504702340672046
151.5720822626244,295.32313409441093,308.2761069257993,41.36956454200292,2.662124681717737
347.8378511015168,1040.8923971634235,180.85078391645325,83.31503446137768,4.597634265671112
167.38003703193326,487.573262502505,318.3572347304468,59.6848126856951,3.583265006774279
65.59932564530632,122.92476521797916,94.68327183556383,10.574727822628835,0.908434611363447
71.16130332293812,273.9935366675057,103.5009883848146,9.303338124925228,0.7795880644018199
108.22639721804894,359.0955032527252,305.97746856236984,30.753815578906774,2.164663049705768
96.00543112601753,236.2540223354382,105.44733873808846,23.587322267525533,1.7377269148605223
70.74612000577886,161.03551262518008,93.79899061613007,8.110200611458607,0.669792548546271
190.46716042237938,293.30637100658106,58.73342580412293,65.62380106499943,3.8684670764298574
