PGA,SA_0.3,SA_1.0,PGD_h,PGD_v
104.35875356732022,175.11732102565503,206.12717404864864,1.9347424478387085,0.11971745759502168
75.91767935228563,240.88795539331892,131.53224085997113,0.7609605739453786,0.05476692985589506
151.93933910125756,395.9889726193306,88.36373899100501,4.2115261780621625,0.2284906722526946
138.95107422400991,247.86097581764201,40.2769745030791,3.9126861913551294,0.2143037138341503
56.425367852545826,103.9663570758923,145.4390617702861,0.7136736106548834,0.05131394144825121
86.97658171049193,155.16490667751086,92.489163141296,1.7194611322069426,0.10271171345646012
71.13474929508011,264.1187095814474,47.52962249740534,0.4554293217735599,0.03556108572678352
183.26679518384046,532.4112615270448,159.1785602221813,16.15728633605972,0.7340691365434167
142.6587369840049,416.22541176501664,208.16648397732763,3.2684258700975177,0.184971600486183
289.32300751585205,808.7915073917718,813.9981187471634,17.774577695344345,0.8528062907424547
152.80227992899566,658.694673649003,264.81480215571406,2.7605815293838174,0.16289185107042492
220.69384076727917,343.9501891119206,124.94577407917251,5.1783286954358125,0.28235142427085524
146.8676438630424,177.09627093913653,131.3917825962551,3.4929682960964294,0.19997016867934306
277.3934303200898,639.0069572294856,143.91706449087158,14.779016805013576,0.6262639478575791
78.89169819955798,154.07368648856433,51.47388800304476,1.0234960678554053,0.07748450298520054
338.63827914059,534.7742573459863,124.29838958266389,5.416367981799203,0.2926785849536906
103.54058087743165,540.9873975133694,469.8889979980948,2.6064294153847634,0.1573719657776673
145.41376097634918,302.69139715087175,138.6488027683414,3.8683565466282097,0.21386865556563978
77.55650466975494,147.82078135334876,122.026537920705,1.7665233201436155,0.10605521521062969
159.0629684444435,477.2095968789267,363.433885944551,3.367429985277762,0.1923075960584014
162.9254131088349,409.09694756686827,39.161975150153836,4.2816646090834025,0.2318326212165741
143.4584184721504,383.0427363047836,154.66855720135342,3.9684476357497473,0.21725767083118314
145.02976445851226,302.2124612901322,491.75723954962837,3.8335695292077636,0.21185677532374905
128.27583175274805,326.7458271538591,146.02680728108663,3.593385536165916,0.20330460985187004
132.5253441906563,285.5779144539531,114.30698654413605,3.764161232787242,0.20858540664389022
252.4915069685261,1080.0641543176416,283.1902028668246,5.0061564726171435,0.2737951771563469
82.6412311036053,221.79832565839297,141.45563495092128,2.2296987786345754,0.1421985606959891
78.2775479047376,233.82932022675925,310.2175794900565,1.7347189816733186,0.10616373124585002
124.38288421278126,246.08056515218883,147.84649728941005,2.032490835321584,0.12811721047393354
59.49131401590612,171.11022768892056,42.09018194923304,0.6548526631969348,0.046651697345488775
213.09276815738934,938.9308914442963,240.25271036897684,12.567358045660402,0.4863939583602063
61.99602249300588,253.30682007097835,47.77508154016619,0.2990636989075121,0.02404034075041816
419.2885582606215,975.5071445561885,1122.919592268759,14.080171737961939,0.58893068685178
176.71529507842445,595.2310162371462,550.2412003026521,4.598022011595111,0.25026270151708446
318.74978104263454,1033.7169147805141,182.90900451904332,13.03342954995439,0.5165476454810588
202.86169131598484,432.4411672256518,188.9246374367526,23.814504071530504,1.311513525895938
198.3780899373443,751.6103335150425,67.65172426450764,5.148821652027294,0.2809586941147742
119.57867822339149,299.5930766451691,244.5761084763317,2.824829097097054,0.16564240922697104
