GP_file,Longitude,Latitude
1871.csv,-93.00, 30.17
1872.csv,-92.97, 30.17
1873.csv,-92.95, 30.17
1874.csv,-92.93, 30.17
1875.csv,-92.90, 30.17
1876.csv,-92.88, 30.17
1877.csv,-92.85, 30.17
1878.csv,-93.80, 30.20
1879.csv,-93.78, 30.20
1880.csv,-93.75, 30.20
1881.csv,-93.72, 30.20
1882.csv,-93.70, 30.20
1883.csv,-93.68, 30.20
1884.csv,-93.65, 30.20
1885.csv,-93.63, 30.20
1886.csv,-93.60, 30.20
1887.csv,-93.57, 30.20
1888.csv,-93.55, 30.20
1889.csv,-93.53, 30.20
1890.csv,-93.50, 30.20
1891.csv,-93.47, 30.20
1892.csv,-93.45, 30.20
1893.csv,-93.43, 30.20
1894.csv,-93.40, 30.20
1895.csv,-93.38, 30.20
1896.csv,-93.35, 30.20
1897.csv,-93.32, 30.20
1898.csv,-93.30, 30.20
1899.csv,-93.28, 30.20
1900.csv,-93.25, 30.20
1901.csv,-93.22, 30.20
1902.csv,-93.20, 30.20
1903.csv,-93.18, 30.20
1904.csv,-93.15, 30.20
1905.csv,-93.13, 30.20
1906.csv,-93.10, 30.20
1907.csv,-93.07, 30.20
1908.csv,-93.05, 30.20
1909.csv,-93.03, 30.20
1910.csv,-93.00, 30.20
1911.csv,-92.97, 30.20
1912.csv,-92.95, 30.20
1913.csv,-92.93, 30.20
1914.csv,-92.90, 30.20
1915.csv,-92.88, 30.20
1916.csv,-92.85, 30.20
1917.csv,-93.80, 30.23
1918.csv,-93.78, 30.23
1919.csv,-93.75, 30.23
1920.csv,-93.72, 30.23
1921.csv,-93.70, 30.23
1922.csv,-93.68, 30.23
1923.csv,-93.65, 30.23
1924.csv,-93.63, 30.23
1925.csv,-93.60, 30.23
1926.csv,-93.57, 30.23
1927.csv,-93.55, 30.23
1928.csv,-93.53, 30.23
1929.csv,-93.50, 30.23
1930.csv,-93.47, 30.23
1931.csv,-93.45, 30.23
1932.csv,-93.43, 30.23
1933.csv,-93.40, 30.23
1934.csv,-93.38, 30.23
1935.csv,-93.35, 30.23
1936.csv,-93.32, 30.23
1937.csv,-93.30, 30.23
1938.csv,-93.28, 30.23
1939.csv,-93.25, 30.23
1940.csv,-93.22, 30.23
1941.csv,-93.20, 30.23
1942.csv,-93.18, 30.23
1943.csv,-93.15, 30.23
1944.csv,-93.13, 30.23
1945.csv,-93.10, 30.23
1946.csv,-93.07, 30.23
1947.csv,-93.05, 30.23
1948.csv,-93.03, 30.23
1949.csv,-93.00, 30.23
1950.csv,-92.97, 30.23
1951.csv,-92.95, 30.23
1952.csv,-92.93, 30.23
1953.csv,-92.90, 30.23
1954.csv,-92.88, 30.23
1955.csv,-92.85, 30.23
1956.csv,-93.80, 30.25
1957.csv,-93.78, 30.25
1958.csv,-93.75, 30.25
1959.csv,-93.72, 30.25
1960.csv,-93.70, 30.25
1961.csv,-93.68, 30.25
1962.csv,-93.65, 30.25
1963.csv,-93.63, 30.25
1964.csv,-93.60, 30.25
1965.csv,-93.57, 30.25
1966.csv,-93.55, 30.25
1967.csv,-93.53, 30.25
1968.csv,-93.50, 30.25
1969.csv,-93.47, 30.25
1970.csv,-93.45, 30.25
1971.csv,-93.43, 30.25
1972.csv,-93.40, 30.25
1973.csv,-93.38, 30.25
1974.csv,-93.35, 30.25
1975.csv,-93.32, 30.25
1976.csv,-93.30, 30.25
1977.csv,-93.28, 30.25
1978.csv,-93.25, 30.25
1979.csv,-93.22, 30.25
1980.csv,-93.20, 30.25
1981.csv,-93.18, 30.25
1982.csv,-93.15, 30.25
1983.csv,-93.13, 30.25
1984.csv,-93.10, 30.25
1985.csv,-93.07, 30.25
1986.csv,-93.05, 30.25
1987.csv,-93.03, 30.25
1988.csv,-93.00, 30.25
1989.csv,-92.97, 30.25
1990.csv,-92.95, 30.25
1991.csv,-92.93, 30.25
1992.csv,-92.90, 30.25
1993.csv,-92.88, 30.25
1994.csv,-92.85, 30.25
1995.csv,-93.80, 30.27
1996.csv,-93.78, 30.27
1997.csv,-93.75, 30.27
1998.csv,-93.72, 30.27
1999.csv,-93.70, 30.27
2000.csv,-93.68, 30.27
2001.csv,-93.65, 30.27
2002.csv,-93.63, 30.27
2003.csv,-93.60, 30.27
2004.csv,-93.57, 30.27
2005.csv,-93.55, 30.27
2006.csv,-93.53, 30.27
2007.csv,-93.50, 30.27
2008.csv,-93.47, 30.27
2009.csv,-93.45, 30.27
2010.csv,-93.43, 30.27
2011.csv,-93.40, 30.27
2012.csv,-93.38, 30.27
2013.csv,-93.35, 30.27
2014.csv,-93.32, 30.27
2015.csv,-93.30, 30.27
2016.csv,-93.28, 30.27
2017.csv,-93.25, 30.27
2018.csv,-93.22, 30.27
2019.csv,-93.20, 30.27
2020.csv,-93.18, 30.27
2021.csv,-93.15, 30.27
2022.csv,-93.13, 30.27
2023.csv,-93.10, 30.27
2024.csv,-93.07, 30.27
2025.csv,-93.05, 30.27
2026.csv,-93.03, 30.27
2027.csv,-93.00, 30.27
2028.csv,-92.97, 30.27
2029.csv,-92.95, 30.27
2030.csv,-92.93, 30.27
2031.csv,-92.90, 30.27
2032.csv,-92.88, 30.27
2033.csv,-92.85, 30.27
2034.csv,-93.80, 30.30
2035.csv,-93.78, 30.30
2036.csv,-93.75, 30.30
2037.csv,-93.72, 30.30
2038.csv,-93.70, 30.30
2039.csv,-93.68, 30.30
2040.csv,-93.65, 30.30
2041.csv,-93.63, 30.30
2042.csv,-93.60, 30.30
2043.csv,-93.57, 30.30
2044.csv,-93.55, 30.30
2045.csv,-93.53, 30.30
2046.csv,-93.50, 30.30
2047.csv,-93.47, 30.30
2048.csv,-93.45, 30.30
2049.csv,-93.43, 30.30
2050.csv,-93.40, 30.30
2051.csv,-93.38, 30.30
2052.csv,-93.35, 30.30
2053.csv,-93.32, 30.30
2054.csv,-93.30, 30.30
2055.csv,-93.28, 30.30
2056.csv,-93.25, 30.30
2057.csv,-93.22, 30.30
2058.csv,-93.20, 30.30
2059.csv,-93.18, 30.30
2060.csv,-93.15, 30.30
2061.csv,-93.13, 30.30
2062.csv,-93.10, 30.30
2063.csv,-93.07, 30.30
2064.csv,-93.05, 30.30
2065.csv,-93.03, 30.30
2066.csv,-93.00, 30.30
2067.csv,-92.97, 30.30
2068.csv,-92.95, 30.30
2069.csv,-92.93, 30.30
2070.csv,-92.90, 30.30
2071.csv,-92.88, 30.30
2072.csv,-92.85, 30.30
2073.csv,-93.80, 30.33
2074.csv,-93.78, 30.33
2075.csv,-93.75, 30.33
2076.csv,-93.72, 30.33
2077.csv,-93.70, 30.33
2078.csv,-93.68, 30.33
2079.csv,-93.65, 30.33
2080.csv,-93.63, 30.33
2081.csv,-93.60, 30.33
2082.csv,-93.57, 30.33
2083.csv,-93.55, 30.33
2084.csv,-93.53, 30.33
2085.csv,-93.50, 30.33
2086.csv,-93.47, 30.33
2087.csv,-93.45, 30.33
2088.csv,-93.43, 30.33
2089.csv,-93.40, 30.33
2090.csv,-93.38, 30.33
2091.csv,-93.35, 30.33
2092.csv,-93.32, 30.33
2093.csv,-93.30, 30.33
2094.csv,-93.28, 30.33
2095.csv,-93.25, 30.33
2096.csv,-93.22, 30.33
2097.csv,-93.20, 30.33
2098.csv,-93.18, 30.33
2099.csv,-93.15, 30.33
2100.csv,-93.13, 30.33
2101.csv,-93.10, 30.33
2102.csv,-93.07, 30.33
2103.csv,-93.05, 30.33
2104.csv,-93.03, 30.33
2105.csv,-93.00, 30.33
2106.csv,-92.97, 30.33
2107.csv,-92.95, 30.33
2108.csv,-92.93, 30.33
2109.csv,-92.90, 30.33
2110.csv,-92.88, 30.33
2111.csv,-92.85, 30.33
2112.csv,-93.80, 30.35
2113.csv,-93.78, 30.35
2114.csv,-93.75, 30.35
2115.csv,-93.72, 30.35
2116.csv,-93.70, 30.35
2117.csv,-93.68, 30.35
2118.csv,-93.65, 30.35
2119.csv,-93.63, 30.35
2120.csv,-93.60, 30.35
2121.csv,-93.57, 30.35
2122.csv,-93.55, 30.35
2123.csv,-93.53, 30.35
2124.csv,-93.50, 30.35
2125.csv,-93.47, 30.35
2126.csv,-93.45, 30.35
2127.csv,-93.43, 30.35
2128.csv,-93.40, 30.35
2129.csv,-93.38, 30.35
2130.csv,-93.35, 30.35
2131.csv,-93.32, 30.35
2132.csv,-93.30, 30.35
2133.csv,-93.28, 30.35
2134.csv,-93.25, 30.35
2135.csv,-93.22, 30.35
2136.csv,-93.20, 30.35
2137.csv,-93.18, 30.35
2138.csv,-93.15, 30.35
2139.csv,-93.13, 30.35
2140.csv,-93.10, 30.35
2141.csv,-93.07, 30.35
2142.csv,-93.05, 30.35
2143.csv,-93.03, 30.35
2144.csv,-93.00, 30.35
2145.csv,-92.97, 30.35
2146.csv,-92.95, 30.35
2147.csv,-92.93, 30.35
2148.csv,-92.90, 30.35
2149.csv,-92.88, 30.35
2150.csv,-92.85, 30.35
2151.csv,-93.80, 30.38
2152.csv,-93.78, 30.38
2153.csv,-93.75, 30.38
2154.csv,-93.72, 30.38
2155.csv,-93.70, 30.38
2156.csv,-93.68, 30.38
2157.csv,-93.65, 30.38
2158.csv,-93.63, 30.38
2159.csv,-93.60, 30.38
2160.csv,-93.57, 30.38
2161.csv,-93.55, 30.38
2162.csv,-93.53, 30.38
2163.csv,-93.50, 30.38
2164.csv,-93.47, 30.38
2165.csv,-93.45, 30.38
2166.csv,-93.43, 30.38
2167.csv,-93.40, 30.38
2168.csv,-93.38, 30.38
2169.csv,-93.35, 30.38
2170.csv,-93.32, 30.38
2171.csv,-93.30, 30.38
2172.csv,-93.28, 30.38
2173.csv,-93.25, 30.38
2174.csv,-93.22, 30.38
2175.csv,-93.20, 30.38
2176.csv,-93.18, 30.38
2177.csv,-93.15, 30.38
2178.csv,-93.13, 30.38
2179.csv,-93.10, 30.38
2180.csv,-93.07, 30.38
2181.csv,-93.05, 30.38
2182.csv,-93.03, 30.38
2183.csv,-93.00, 30.38
2184.csv,-92.97, 30.38
2185.csv,-92.95, 30.38
2186.csv,-92.93, 30.38
2187.csv,-92.90, 30.38
2188.csv,-92.88, 30.38
2189.csv,-92.85, 30.38
2190.csv,-93.80, 30.40
2191.csv,-93.78, 30.40
2192.csv,-93.75, 30.40
2193.csv,-93.72, 30.40
2194.csv,-93.70, 30.40
2195.csv,-93.68, 30.40
2196.csv,-93.65, 30.40
2197.csv,-93.63, 30.40
2198.csv,-93.60, 30.40
2199.csv,-93.57, 30.40
2200.csv,-93.55, 30.40
2201.csv,-93.53, 30.40
2202.csv,-93.50, 30.40
2203.csv,-93.47, 30.40
2204.csv,-93.45, 30.40
2205.csv,-93.43, 30.40
2206.csv,-93.40, 30.40
2207.csv,-93.38, 30.40
2208.csv,-93.35, 30.40
2209.csv,-93.32, 30.40
2210.csv,-93.30, 30.40
2211.csv,-93.28, 30.40
2212.csv,-93.25, 30.40
2213.csv,-93.22, 30.40
2214.csv,-93.20, 30.40
2215.csv,-93.18, 30.40
2216.csv,-93.15, 30.40
2217.csv,-93.13, 30.40
2218.csv,-93.10, 30.40
2219.csv,-93.07, 30.40
2220.csv,-93.05, 30.40
2221.csv,-93.03, 30.40
2222.csv,-93.00, 30.40
2223.csv,-92.97, 30.40
2224.csv,-92.95, 30.40
2225.csv,-92.93, 30.40
2226.csv,-92.90, 30.40
2227.csv,-92.88, 30.40
2228.csv,-92.85, 30.40
2229.csv,-93.80, 30.42
2230.csv,-93.78, 30.42
2231.csv,-93.75, 30.42
2232.csv,-93.72, 30.42
2233.csv,-93.70, 30.42
2234.csv,-93.68, 30.42
2235.csv,-93.65, 30.42
2236.csv,-93.63, 30.42
2237.csv,-93.60, 30.42
2238.csv,-93.57, 30.42
2239.csv,-93.55, 30.42
2240.csv,-93.53, 30.42
2241.csv,-93.50, 30.42
2242.csv,-93.47, 30.42
2243.csv,-93.45, 30.42
2244.csv,-93.43, 30.42
2245.csv,-93.40, 30.42
2246.csv,-93.38, 30.42
2247.csv,-93.35, 30.42
2248.csv,-93.32, 30.42
2249.csv,-93.30, 30.42
2250.csv,-93.28, 30.42
2251.csv,-93.25, 30.42
2252.csv,-93.22, 30.42
2253.csv,-93.20, 30.42
2254.csv,-93.18, 30.42
2255.csv,-93.15, 30.42
2256.csv,-93.13, 30.42
2257.csv,-93.10, 30.42
2258.csv,-93.07, 30.42
2259.csv,-93.05, 30.42
2260.csv,-93.03, 30.42
2261.csv,-93.00, 30.42
2262.csv,-92.97, 30.42
2263.csv,-92.95, 30.42
2264.csv,-92.93, 30.42
2265.csv,-92.90, 30.42
2266.csv,-92.88, 30.42
2267.csv,-92.85, 30.42
2268.csv,-93.80, 30.45
2269.csv,-93.78, 30.45
2270.csv,-93.75, 30.45
2271.csv,-93.72, 30.45
2272.csv,-93.70, 30.45
2273.csv,-93.68, 30.45
2274.csv,-93.65, 30.45
2275.csv,-93.63, 30.45
2276.csv,-93.60, 30.45
2277.csv,-93.57, 30.45
2278.csv,-93.55, 30.45
2279.csv,-93.53, 30.45
2280.csv,-93.50, 30.45
2281.csv,-93.47, 30.45
2282.csv,-93.45, 30.45
2283.csv,-93.43, 30.45
2284.csv,-93.40, 30.45
2285.csv,-93.38, 30.45
2286.csv,-93.35, 30.45
2287.csv,-93.32, 30.45
2288.csv,-93.30, 30.45
2289.csv,-93.28, 30.45
2290.csv,-93.25, 30.45
2291.csv,-93.22, 30.45
2292.csv,-93.20, 30.45
2293.csv,-93.18, 30.45
2294.csv,-93.15, 30.45
2295.csv,-93.13, 30.45
2296.csv,-93.10, 30.45
2297.csv,-93.07, 30.45
2298.csv,-93.05, 30.45
2299.csv,-93.03, 30.45
2300.csv,-93.00, 30.45
2301.csv,-92.97, 30.45
2302.csv,-92.95, 30.45
2303.csv,-92.93, 30.45
2304.csv,-92.90, 30.45
2305.csv,-92.88, 30.45
2306.csv,-93.80, 30.48
2307.csv,-93.78, 30.48
2308.csv,-93.75, 30.48
2309.csv,-93.72, 30.48
2310.csv,-93.70, 30.48
2311.csv,-93.68, 30.48
2312.csv,-93.65, 30.48
2313.csv,-93.63, 30.48
2314.csv,-93.60, 30.48
2315.csv,-93.57, 30.48
2316.csv,-93.55, 30.48
2317.csv,-93.53, 30.48
2318.csv,-93.50, 30.48
2319.csv,-93.47, 30.48
2320.csv,-93.45, 30.48
2321.csv,-93.43, 30.48
2322.csv,-93.40, 30.48
2323.csv,-93.38, 30.48
2324.csv,-93.35, 30.48
2325.csv,-93.32, 30.48
2326.csv,-93.30, 30.48
2327.csv,-93.28, 30.48
2328.csv,-93.25, 30.48
2329.csv,-93.22, 30.48
2330.csv,-93.20, 30.48
2331.csv,-93.18, 30.48
2332.csv,-93.15, 30.48
2333.csv,-93.13, 30.48
2334.csv,-93.10, 30.48
2335.csv,-93.07, 30.48
2336.csv,-93.05, 30.48
2337.csv,-93.03, 30.48
2338.csv,-93.00, 30.48
2339.csv,-92.97, 30.48
2340.csv,-93.80, 30.50
2341.csv,-93.78, 30.50
2342.csv,-93.75, 30.50
2343.csv,-93.72, 30.50
2344.csv,-93.70, 30.50
2345.csv,-93.68, 30.50
2346.csv,-93.65, 30.50
2347.csv,-93.63, 30.50
2348.csv,-93.60, 30.50
2349.csv,-93.57, 30.50
2350.csv,-93.55, 30.50
2351.csv,-93.53, 30.50
2352.csv,-93.50, 30.50
2353.csv,-93.47, 30.50
2354.csv,-93.45, 30.50
2355.csv,-93.43, 30.50
2356.csv,-93.40, 30.50
2357.csv,-93.38, 30.50
2358.csv,-93.35, 30.50
2359.csv,-93.32, 30.50
2360.csv,-93.30, 30.50
2361.csv,-93.28, 30.50
2362.csv,-93.25, 30.50
2363.csv,-93.22, 30.50
2364.csv,-93.20, 30.50
2365.csv,-93.18, 30.50
2366.csv,-93.15, 30.50
2367.csv,-92.85, 30.45
2368.csv,-93.10, 30.50
2369.csv,-93.05, 30.50
2370.csv,-93.00, 30.50
2371.csv,-92.95, 30.50
2372.csv,-92.90, 30.50
2373.csv,-92.85, 30.50
