PGA,SA_0.3,SA_1.0,PGD_h,PGD_v
94.35266861004168,185.14629882710227,198.0221146301932,38.607977743947714,3.011588418157768
80.3226622293941,222.91151225307536,125.13939767868888,15.773633147964592,1.487632417675652
190.67259405718104,435.4072616953874,155.83147103642688,61.05354369399274,4.137628090321765
194.86287255226927,284.8080874265364,74.62771551221901,67.66469515084847,4.519409930885698
97.39020134745319,192.65950345439046,343.2160591242805,42.612558460042486,3.1644575654756872
76.1279456612646,154.02143010432474,72.18042882620442,39.49403786027305,3.0538465380850894
70.1364167864911,241.98186143412929,83.75186869809956,27.640229150100076,2.3297030418325413
177.8705606297411,518.9291801366657,274.33453251467813,76.84351350893697,4.970604932848632
130.24671232017326,366.5523307196029,221.7033205120625,56.76902689835674,3.906087340971988
224.76460144492384,589.5642803096656,646.8428192178479,93.84649099913146,5.762873755968725
136.0187486515769,537.9194318195322,310.64514225445663,61.069130509589776,4.180309037108731
183.63194910459353,316.52402198694807,137.00808445121385,78.47385302284309,5.077869519871281
179.19347599074646,240.25746804192445,237.6903372382444,80.39271079179635,5.155030562639971
279.00943678111594,670.5688477726328,269.01751269695154,104.84624110015922,6.248405890319187
61.50089490917621,167.9095155489531,58.116176476834674,29.502533055502997,2.452368403748357
212.9686267171713,395.9707694556768,208.1777311066257,90.56786556947745,5.682694308161114
101.3970894099792,382.5218654304024,394.3794678782343,42.12585509330773,3.170367280589421
117.33070781228673,288.0260334058489,109.88396302646301,55.90146666247879,3.865870016237933
91.90399572610276,186.36125084195314,136.45735904686745,38.89552815135685,3.028188706435492
142.2910575642739,454.5078454684176,455.29735035921635,68.62494137112577,4.553248364803496
146.58785460151395,313.82123720562686,34.094874490665376,53.5958025060352,3.782228111146218
98.01615943889497,229.54791123793692,114.68771404401289,53.77573069400481,3.793189641732011
152.8260938427635,320.5512381505817,669.6506911236687,61.81967440784227,4.202901401159478
143.31934767257263,370.27436327512254,149.95595840519303,67.95455788649558,4.535693937670969
123.58938263438397,301.2227444835809,147.2352127157158,67.87868485769992,4.457330868351651
182.19443255495977,978.8569368729811,259.3488884130531,89.52042509482361,5.601377570274534
92.02881905872147,267.6871616705947,173.7773520879659,35.54882534530365,2.806423153022526
92.02810514361515,223.89906188226627,459.8027328572838,32.392609051122115,2.6281811747931556
80.97459174636747,224.89851811426155,182.29027479718093,49.69698777231877,3.6009502243094818
71.26627803918554,248.2862818608935,82.22281704911418,34.233068517696374,2.7473983130823125
245.53526508606151,838.5611509917763,345.3634293280714,91.99213129426907,5.668588964027045
51.10909460159534,180.06493599430559,65.69284264685827,17.703566366224873,1.6276012378662637
245.46761574160368,724.3341631980048,856.1822870676731,92.96780494637594,5.777505363778012
135.2330244725358,485.3299250416389,618.652987437497,67.1468880220054,4.480566317857926
182.30197502008093,637.5571817891257,137.54231660381387,83.12502132491518,5.281172225994952
223.88688286235185,452.94863416743567,356.60493512455434,86.9865699128859,5.473174016726978
191.99857688149064,732.010415248266,85.02185487703845,84.9437623335931,5.405620429025642
185.07892619424598,470.50836515896475,381.20020384153537,65.56232020834913,4.400088046725097
124.52538040508489,244.89358771693009,397.9592341115067,67.43881219377462,4.435937025347127
264.52251929186303,424.78940239411156,190.64998828226865,90.41711959681231,5.668776436030573
243.97828277286143,659.4489726500213,360.0891525000984,94.92763996492766,5.79618425900033
78.94966466660681,133.79920898487467,45.25843512353016,26.64448956722622,2.2619369739526505
145.57114164259494,378.12290481466044,228.34200068326786,70.0716311716238,4.589138478955384
86.70630982980832,169.74857778449132,100.12317610253338,47.12574951870221,3.447777039413729
133.9092049814277,399.27382907452386,43.62398387348786,66.65411465311475,4.454393215614215
76.48879637409095,244.1028939022604,76.64982507116228,53.06496667738037,3.743707253454563
49.928319749585114,183.1405160431938,128.25557146955603,10.92454084164,1.0799264035366112
276.3187318622546,634.1133368992038,363.1447913342394,94.58106816154294,5.795714115612675
156.94609992833162,480.72647800160036,316.39557332415546,65.76775614238925,4.349651173333701
495.1994350731474,1236.9097556976685,581.7621053038075,122.44866745356396,6.916972638139619
146.2610763676869,231.0569375685418,136.4394468306005,68.11980691209975,4.549481450214807
100.91930365033976,246.82533945974942,265.60606621084446,50.334328584305815,3.5964931254019183
260.53622059780685,951.5204864887837,153.3876948345032,105.52362207948833,6.224844058093452
66.35092297226674,183.55901055493058,33.89256876997809,36.08925503146631,2.8612464678820873
197.01226222512352,387.9344968432809,427.7494992159659,80.4503658962381,5.159054642522983
151.4065113146058,385.83403382270797,341.9491158730009,70.72894023313002,4.678502511075428
94.92354337102584,574.1515817815367,243.44976866486732,44.86467533405094,3.3205526299770987
168.8713106187252,535.3915704473033,249.88082487066367,79.53102421205698,5.115639354393442
121.13695596527614,374.13002453606526,108.66126125587863,59.35096316824641,4.057532679272345
105.15374991571117,417.9608198790429,548.8721035409528,41.866348001287214,3.1496759294990073
186.89446038083182,491.65136184702317,204.9047183440991,63.43644877572671,4.3210285904097026
188.56634863610213,524.5400198786647,249.91743183323038,67.97833962394664,4.543739515064323
197.14437901042066,506.9287468525924,100.07382223074441,96.08922844849535,5.887161830690445
56.47901303908373,180.97930054113544,144.5634539779117,11.915061127035857,1.1605151556490614
161.3378125205851,303.41628960239785,105.78648915764946,79.01539392982654,5.085020278102852
179.30153730915524,408.67738957206893,315.5977858361264,72.4565643077906,4.763601503855925
85.96862197371951,257.64198080182814,64.06721151674152,37.86686909533037,2.915813271707512
69.85937462476214,339.5553309364009,275.322310140267,20.741011803535756,1.884110656288133
72.02030364052891,256.28994816647867,321.0736825124844,30.205272533783283,2.4964182013761755
98.98299816734247,313.3197328032006,196.00847461734793,39.03976081306867,2.979107333199035
112.00795757224324,369.5593782308873,204.53788749492176,39.596913676095895,2.9764392446256434
89.18641058227306,360.4210721194885,83.57270552988842,38.29488633593379,2.9921421023790344
159.37891405251418,639.7965767313475,504.9431908493561,82.56911748318275,5.261174909561489
136.19256285596788,441.66150702878264,86.96285421732776,85.92116576074103,5.438096709381369
223.18089076026686,653.3257953152521,275.5715422058326,88.68844297281073,5.537442009852757
273.66340200712614,1056.5527016175583,459.2983573413784,94.92082378309165,5.801096939353689
64.9154349043453,293.87322734716975,220.98209881206114,36.29968062590947,2.859579341758578
33.13162823272903,123.20452662561317,75.6933713114121,0.44172969482047597,0.09459713934272695
59.64035653329211,192.4434919577046,161.06935803163012,28.31055706428308,2.3727022553594845
69.2965984741359,338.7301381910328,110.9089163801397,17.735287144850815,1.6602605388770233
195.70727457165916,332.09592590466184,105.66964011958292,77.06181084790067,5.004410352907785
165.862843637868,485.5330134088016,195.11229891346278,58.42667851505539,4.023797452334741
248.2733773626554,395.93395502921146,150.43948394877387,86.37747110488847,5.472643259911075
126.76514681329256,252.79773199051482,277.1143249662331,63.62754793314505,4.2550752857211505
99.81611989500952,244.93354216518037,155.59130630161147,28.19814689782463,2.3691684947342138
100.31291175801093,208.08201716988356,50.145595371435206,59.95818751081786,4.048283208493637
169.92469165696255,621.1306168154874,297.1019395798559,58.95492188924603,4.002868326405999
