PGA,SA_0.3,SA_1.0,PGD_h,PGD_v
86.91774809623412,169.26315542761625,165.58052445063177,33.56824475876395,2.6570461804500543
74.13924730342058,244.47234892564322,114.57406972906472,18.569920873214162,1.7020071561245917
148.57794693785408,362.14350979680216,103.12264164536785,45.21290553753569,3.2767053969979
120.55810450451274,217.71713583884775,43.915773600564904,45.53114626475694,3.265939803245567
65.98559763311172,135.19234472286857,169.76236278689328,29.43789917983669,2.439776816804963
83.86603770990179,182.73667826850993,114.66500406440116,36.54562140035996,2.829834626164837
64.36062414386261,221.37435939295796,75.38134244923474,21.103079021036702,1.8656368381936321
192.71930685559684,555.5952759111279,224.040360429722,50.50112371782129,3.510869350051669
112.69603159436367,283.21973858210146,178.84796264458961,39.92596673477421,2.99824552905976
206.71419974118783,546.9207371024553,607.7948428799339,57.55657745622135,3.791449039538699
113.09597845520692,489.99574381762284,249.24470572357234,42.062614691230195,3.0884997791920545
134.14445534814453,225.12955715861142,116.04063949373459,50.32502452571522,3.479386964851601
136.85852311431168,203.41374845587788,154.8700818042984,47.62390872310071,3.380478069239572
295.54010029356124,651.6547020721234,212.66905250994452,60.69290671157167,3.9360943686935754
78.6905601448706,243.75814641737279,67.12637430338908,28.286557208439532,2.3850415598464125
241.13750438278115,446.46664418539353,129.67306918193566,55.93181395923718,3.7442236367138766
101.6174178299159,453.4032788875341,386.15849354556576,37.71192114869269,2.8744720957096264
133.0520582932439,366.3524285598664,197.7093845585996,43.96673537988109,3.1699709688189066
84.92319813536793,199.0636120421569,167.42089644526413,32.138721678035104,2.5793826891636806
166.47806056729536,475.06361245279805,451.17121137700667,46.57704222573003,3.326469473237182
114.19077990381513,282.04658411056465,32.50402278537419,43.41128557163466,3.165675172587723
134.736260378429,324.3606169980568,137.11114815879395,41.673334870038005,3.067355645748726
126.59707253779838,287.2409593281821,468.32008043464737,43.241392769815484,3.171915140737543
125.77476206145528,347.53176261117216,142.39330344342784,44.591378416174464,3.245464520462071
117.45336298189198,318.7697721512769,196.22485358032637,47.329734544495786,3.359752643815968
205.11491887419893,973.9078309634829,235.88293570167195,55.932073436972836,3.742270269731761
100.8156401494661,286.82348921172576,208.30218345100073,30.760328364766853,2.502721422469319
76.03780867660463,242.4286421480262,406.10203794578064,34.25090482512897,2.6782883832310196
123.0709956074981,238.2188988497304,183.87275128840537,41.587512711254455,3.0604094430881212
80.9272065666588,221.2756149735106,70.51869522985142,33.75640777835622,2.6779983013731727
180.3591832963373,672.718786274619,247.82522917083696,55.9088644673042,3.737899015706217
61.14809825626875,259.7998455240588,78.67048541741947,22.11864529196969,1.9618293886416234
245.37945614461196,657.0741509256925,933.2826919415331,57.50707638557456,3.8173627693375556
124.00812747996022,387.87447737786607,467.7879714788663,45.85754885882305,3.266739792282759
181.93139206574162,545.0479885758741,188.0267800995335,53.03649187797187,3.599232583037899
254.90975376830673,540.806494923144,262.47895212043767,55.50831045682865,3.7144592135064274
180.3366305138786,823.9876421783017,93.50787216998029,51.14602039381316,3.5355456735966215
108.01635173142166,302.50719022940984,285.44303724301477,44.71982227208005,3.2186266951610207
128.91644112815763,243.4857113647247,266.69766648804017,45.90629052298627,3.305511048708586
194.98426159861992,334.17590192619906,159.84526085609951,55.68341085425057,3.7345925686944703
273.0262013077604,784.4689717687393,298.11104875586904,58.201182899789686,3.829336104501083
90.86551324428996,143.27944021654318,52.53856308645482,21.243737923016962,1.9048400443778362
138.86122573710722,335.96243706251545,223.52669885883202,48.4939237263321,3.4184445205000302
133.55278384614343,255.6540448403969,114.78445751380926,33.43459019535023,2.6603412123819776
170.58077248758735,388.05812593709203,75.96812963830698,45.05840949657101,3.2357580542610638
92.61369222268901,240.79368811575645,67.22189544995135,34.92210765153123,2.7248439935184
56.28560566651714,169.91228641492734,117.29156082365446,12.047680289461821,1.1569433280670367
193.76270226940775,545.0018932766391,255.99955327269473,58.120467109809674,3.8172985938433115
123.19600475933301,387.31688697084087,263.61855655173855,50.07261452417642,3.4802353636890393
332.5194769355364,802.2663330740214,281.1793048717204,64.75897522051278,4.169126481154112
109.0534446610224,182.9215155470624,120.33935264196792,42.093480597112986,3.08076062119301
99.327206597112,257.9318868324818,288.48146915204813,40.804025737590734,3.043072441246857
302.14943678454983,1074.2102363249778,171.58906621946036,60.785498956034864,3.944337951196506
84.89506523466706,232.5193268223805,41.74468225996624,30.237598238112643,2.490036471628348
253.95726084594256,471.52325292079433,487.264005550926,54.17841749683795,3.6642964993533864
132.52223180205544,302.0779340436264,105.13395362110613,46.57147176866535,3.3249434209283812
73.84583116098254,406.56007720964686,194.55898569319498,34.215077315386026,2.6611244074331832
222.12276486472595,626.563478506186,252.6732354405077,54.142017917041635,3.6544372362535498
151.24978169683308,416.314278260639,74.36561244603729,42.85303362178698,3.144744623069495
97.14107330664147,349.20682019276234,465.5664317711331,38.13756083961085,2.8831712187255176
137.78937875224977,414.3518622386673,141.37993569920891,42.979604244775246,3.1345933726408863
160.32466364141158,435.05847142080484,190.5410286781229,46.76362395861799,3.3542079241076084
228.6199668055631,571.4729487375691,184.26338289367777,57.851661609477816,3.8207630732123268
53.08107960275699,177.58591296998557,151.84283300906756,21.032127180337216,1.8739262249320159
178.64198658721384,342.29563537360326,88.29686843614284,52.83957302824024,3.598902305046319
136.85711192794386,357.3284488377922,209.2745544015466,49.66777633961414,3.484876739384264
79.31434788317712,261.6148282871889,49.03550679043658,29.893943399144067,2.4557209313888286
77.11480353496904,374.83604276143046,149.4994129292341,29.920721306222287,2.4323529535770976
86.72486849598862,266.09313082057037,204.59020890506304,30.23794116546652,2.4574542888415407
87.1747566371474,287.3536182028963,176.45910976546767,39.46143909442652,2.96665179003271
60.685952787312125,239.25787055976647,103.33641031166002,22.703611121692308,1.9310698495512257
63.73007324619627,292.4209892998788,52.033544955763126,28.33672587368454,2.3536811806236844
120.70728300178406,430.1760529628309,370.7731796314597,47.65165058602515,3.3711939412462435
211.36808928242633,602.0366801189477,102.78513911157484,51.6248961035628,3.5613455814452237
259.1827808654213,635.3616222729127,438.0766548277531,56.71257586469325,3.7863117303582
238.48590428457172,1016.3447933916786,496.77790985421814,58.585835257380566,3.8413596643608923
59.85569439047136,236.17677773709,214.51338050144932,36.11896601477809,2.779754390198923
29.772919113286115,111.89611347627202,46.250279694589615,0.39366584092508744,0.07300673328322552
79.986055845711,206.9419706898318,263.2418901275216,25.563253332951415,2.1609909383297765
72.602336773798,345.4047198037995,145.51728328147053,22.07061157603775,1.9822023403017932
166.51827296776975,292.66316545150113,92.22014449157034,49.96074479428502,3.466423453156983
118.51287977442357,363.66263167711213,132.43659681773835,37.898769848504244,2.8912948563476797
197.7930727285965,380.21906703758594,153.84288906646765,53.137073445340064,3.6125272790138334
131.93612209445487,285.01919379503175,316.956228658048,43.735172115269464,3.1817837934801787
71.32443324611472,208.6744328008851,120.72722951383064,21.70578251557868,1.9558139930901006
114.93462446215277,196.58208159441324,53.71409314916352,42.53845601383832,3.134619928964312
160.106935208886,582.0240660689757,333.5437289330433,47.31357987837725,3.3408271905537994
84.78048180500886,193.81978999799577,200.18309913959519,25.121022343592937,2.176660970457903
106.56057220542402,128.4419376305645,162.07061831924253,37.53383577370517,2.8810299574135088
184.9327627258826,485.67214397320305,137.53239486268853,51.252136204158,3.5253088806142454
63.53720370781912,435.5615425671282,131.7439273837115,31.482916545256938,2.4993568397497516
124.9283851015681,318.1572843950921,182.6349409237986,45.77891014966667,3.2834920458580035
190.5602997824447,438.4232785427508,897.0273384266876,49.8750626635059,3.47057673361124
83.35570310035146,451.48584184726684,95.31507220646422,40.36901250451499,3.0118537902149076
84.60826186476432,262.03061929240613,185.78132606180293,43.88120577699123,3.1802929976592904
135.70022010553333,328.0304745447896,149.0663687041521,47.1202397212085,3.3420764265317304
139.32591980296598,378.26192476634924,213.80726321735182,49.966172187528706,3.4757410335443506
190.90607893986436,612.3573902151959,295.62217403886496,52.573871465432426,3.589521572868801
41.19046651504519,134.6957238212037,103.82364251412123,3.5364323389945573,0.3929557392095848
279.5397546117032,409.69016875048953,87.39521423550855,59.65823281658699,3.900902469543528
83.5938811505586,220.46599454785647,50.59500854980577,27.668679266387652,2.337038192159215
210.86172145316723,781.2194438802927,598.0558273065863,52.17533790651889,3.580908135868163
209.6253199420864,574.8389062459325,374.7921137431452,52.227933472015486,3.558418830333979
126.35460124391828,474.11099218702753,157.3749965609799,48.18654009231872,3.4234064154757884
154.62877561941795,316.05942891933967,129.6859830842632,46.36988142755501,3.2916888682214456
180.11937726007164,456.8013796900077,168.2047377174902,53.41581456567689,3.62560617141589
180.1015107828823,228.92510011259228,74.70476495590543,50.99095166093733,3.5441087650383016
77.39525276385362,366.3478162773019,180.54623995470766,34.77739014704432,2.7097258953436376
406.4245669212254,767.0837654555011,169.55658976116,64.0116997704072,4.118243300317033
120.17963381671898,308.4652436186367,214.4883003031907,43.149184640090894,3.133195971335588
317.3776026851955,955.8244164840937,182.17986954283154,59.21941150168599,3.8961195741450534
143.83552322855624,427.94778763103415,261.92295979591705,49.47637691830952,3.4665595372850486
63.17348999532581,130.09547216868793,103.2622900537293,21.884729982277157,1.9602203718824402
57.44962870707905,216.36795502383197,112.81583530334393,25.41323484172102,2.149560960820792
134.43385404931914,469.9554655592489,321.42574782998355,42.131380340778136,3.0921235446688238
106.85761899588333,242.81017264798828,132.51571529036914,35.17368120523083,2.7380528719715005
78.89492584595799,133.28750870442073,94.36831959633331,25.83130464145434,2.2209403376017183
201.06042227111567,297.8968923524547,113.76939347641806,55.05943134934567,3.701712142351407
120.5778109958254,255.8091360046299,229.71321100475058,42.9188276107996,3.1366505583360347
204.38599513873882,514.1609339544659,319.5044913578361,55.09752115519393,3.710493760187715
84.65348486797942,297.170324918238,50.52492694024895,30.32010941006253,2.45319205903698
101.40217690591722,725.1611351237107,161.72552620870925,42.301489766251365,3.113239853004877
141.47570750161333,464.3283322130779,263.57765990567174,48.405569648844704,3.4165177542084604
79.51769949389659,287.90452612806547,51.16598974569861,26.199136658718142,2.2208557387985617
162.7510434468187,371.7378309733275,114.35776103105627,55.09471627847704,3.7000066346937084
88.34293556479308,318.9735020593013,164.6636724302116,31.225458734813717,2.547177209574568
57.429552485575826,279.839975128139,53.3731813317622,22.412098082129727,1.9811443920532603
75.89826333528939,307.5553318605095,266.2461734527022,24.970260262551772,2.163519178247525
48.366349278681305,158.2873176641399,54.20668940654218,14.651594363004056,1.3786304773163032
202.4422057776055,483.3419653270902,185.16404056578622,58.40057612383255,3.84482232073868
204.36012279931865,518.2137795421969,359.4372440111271,55.774059443269735,3.7281718499756473
108.15630332391112,208.50811860168324,130.3318223776716,38.715971221522736,2.943132170150807
203.13290710700184,310.40172733993626,143.9379977683982,55.84143472848185,3.742380074955075
83.9369655937892,178.867796297905,59.68650026588224,26.005331258280385,2.236923204589811
77.07608799945329,216.23856010712876,149.27613351951007,25.530802574682408,2.225731870735411
230.61095707150838,558.6764422065443,307.23810424890377,52.59841616599068,3.6182629934688015
38.26023801440623,94.08700366039713,40.21619947757266,5.6188390782983,0.5877402368217343
231.12944451569825,624.8441880592485,229.24508202277696,57.388140015900454,3.8110841285446324
216.34133009924187,517.2582516612922,160.50603959936709,50.17719175540574,3.4872037524194073
137.63130858223764,407.9682578469149,104.20526024550934,47.791453707225706,3.412621706652428
92.95223161712228,302.1219163449087,186.19522078173517,41.45117230745128,3.0487575055330693
227.63443425211676,508.541759482257,121.75698254394034,51.979037394671714,3.5802016771361633
110.02333169790039,421.320391495937,163.60421227203645,41.41563024210472,3.0801197033950145
108.5994078749763,377.33993888397913,148.42716646844974,34.68098180604507,2.7107932000357504
337.61178681260105,597.1708209891243,118.47124523459895,61.41146229686412,3.9805582826031896
157.45003989133363,648.9343217964039,258.7230755903437,49.01738841530069,3.439467939362101
92.9797889994019,353.49357840190214,202.74144151057936,27.719767419342485,2.3148020297432192
193.09869231174915,472.902022238495,135.13382285102722,52.74285492175279,3.597416920323138
215.26360655633417,332.21040318215216,221.68771803853488,56.971726276070726,3.7889637817592243
98.79202487867167,120.42382196712194,115.00089914691718,40.83801476251921,3.0337431223451694
207.45533959536942,600.4411821901657,173.09582672859483,57.68074390027585,3.809244434693723
114.4266130621501,205.07495218688393,101.10324585257713,44.77809267543212,3.226085768915066
112.68369745351733,281.53606314707974,161.0282740757068,41.1933951836905,3.0446306313960503
66.31864457909003,253.41167551294794,192.1498639759669,19.67453638491741,1.7430188584046098
124.37432152296631,343.09170176030005,273.9126224218119,45.671749856326706,3.287601976532401
263.4411180156633,665.4232605314634,409.0295646632875,58.710637728496955,3.867639010795325
68.89241554121017,436.6038157460771,137.3960008738369,26.17226637681897,2.24476216345538
64.64764061687936,167.9413384532295,678.9422358534407,23.769554003074106,2.0585332204142506
162.0021626994485,412.5948934641692,115.86771783627374,50.343612408301524,3.519210598747813
104.31121960258152,216.5778204853809,139.63734825072004,38.52837540349181,2.9255828363152285
206.6757878399446,453.42115277209103,618.0112480118335,51.95822300894779,3.5913360784554835
190.42096865155247,508.56768213461083,113.12297300813094,54.45914100365212,3.6680585563312453
53.66314911716573,172.22155197477932,130.08713614308022,9.85150683963879,0.9587501934004657
184.79744290508313,651.6987319877113,270.24860547719805,55.35839324423036,3.7215421880941273
70.39342716983721,91.16977746722662,84.38062613458601,30.321046929702565,2.4549509343191755
