PGA,SA_0.3,SA_1.0,PGV,PGD_h,PGD_v
1.2114664593837248,1.2939931332654135,1.077515988982423,110.15573800033155,0.5702421473297966,0.00364468222864365
1.804654642039801,2.3427533364255106,2.474333472025448,200.07970469906246,0.9798818840867856,0.00364468222864365
0.571418962642727,3.3244546587307866,1.0433888354237935,92.22812195797687,0.12824263394945956,0.00364468222864365
0.3298158221724233,0.44994298825581636,0.15790224199634625,19.539266032955798,0.023052162967501254,0.00364468222864365
0.9758086218475258,2.305484527421102,1.5561671306865423,121.29107983900157,0.4075032099140125,0.00364468222864365
0.1939695155949445,0.7211141832870179,0.22289481312088621,32.46749777571846,0.0015291911546521863,0.0010707226047610516
0.20061317387609692,0.6229015238443468,0.2742088163957854,46.00684930880951,0.002025762484621845,0.0012322301399752696
0.3519019833118147,2.072056662519403,0.5502372255869027,69.75745267738722,0.026974133166445927,0.00364468222864365
0.2924287643389269,2.0253908448411684,0.3275496667820931,47.66115250469344,0.016026642772370855,0.0034642699412935096
0.5803294460324148,1.6862687486987984,0.5812345549259675,56.231857525529655,0.1343959731036307,0.00364468222864365
0.5138942075605498,2.472178615937961,0.9087189916085111,154.43071667617463,0.08851759185006955,0.00364468222864365
0.33523432507301004,0.3837647881788415,0.43766544071481694,44.69045957601365,0.02401435855979431,0.00364468222864365
0.4151165875580978,0.8559660030790034,1.4282700896208809,67.14203915869979,0.038199524144410815,0.00364468222864365
0.4365326459750926,0.8072252144684645,0.6360855497036737,49.15143388324841,0.04200250024153379,0.00364468222864365
0.6040192493947377,2.503356842108414,0.6196706366264251,68.23520083555539,0.1507555114371737,0.00364468222864365
0.13777470052869295,0.5945176270757431,0.18701227101741164,45.42665191844238,1e-05,1e-05
0.636740356502414,1.3306951027451837,0.622685013494238,45.790461219614485,0.1733518241991176,0.00364468222864365
0.12058499152842762,0.5390905685655346,0.10552291702138543,17.88457898730143,1e-05,1e-05
0.5667347868959242,0.8866104943200882,0.7628890512348929,36.092054418711726,0.12500786869966654,0.00364468222864365
0.7048904371221729,1.3933120289450216,0.3883262033367789,53.31013725509186,0.2204144291216292,0.00364468222864365
0.3903316910031458,0.9708914237773568,0.3950549069041107,31.46449685262856,0.03379832354377414,0.00364468222864365
0.37718766350016086,2.3338054812176297,0.6309469509940768,55.53814726071057,0.03146426087731672,0.00364468222864365
0.15082424697104296,0.6570526631786652,0.5966992826912823,40.88553965649707,1e-05,2.185981009110398e-05
0.46277089520841574,0.4915617751654851,0.45622580955593967,38.31400818239206,0.05321321319521771,0.00364468222864365
0.7441374740598931,1.6100662383808044,0.6872750523063437,101.07757664094633,0.24751737275693905,0.00364468222864365
0.382387295052034,1.1210463978172738,0.48891381319305693,37.33197892520921,0.03238759019033019,0.00364468222864365
0.21071872849640563,0.40243908059198696,0.27753957912469474,32.04877853087226,0.0029147399136393343,0.0014778964806612335
0.4131379081405739,1.2778109080820028,0.5093186389545602,37.90388295677319,0.03784815834300167,0.00364468222864365
0.3547156017750537,1.1818667052733998,0.39246983416813824,34.202250914007166,0.02747376403006136,0.00364468222864365
0.42144460259809635,2.4064939001239307,0.4455031271320006,49.47159386768734,0.039323227184007124,0.00364468222864365
0.7900779503408288,1.3909898065943238,0.7024906775976828,40.50100157760686,0.27924262481093065,0.00364468222864365
0.20377408983844444,1.135314284726578,0.37176174727929356,58.794981065944775,0.0022864923944417247,0.001309072103317411
1.3747461314780025,2.470797736460817,1.093755139949032,66.82427034978288,0.6829986786466838,0.00364468222864365
