PGA,SA_0.3,SA_1.0,PGV,PGD_h,PGD_v
0.4267428015011418,0.614670642496731,0.4698519175959727,77.03055246960326,0.04516266155913974,0.004088101181888004
2.695163960110914,5.246907752666192,2.2727104573715606,210.30247770390648,1.7888752596305468,0.004088101181888004
0.8325818483543217,1.9369375622792269,1.2892010793856654,118.00853813445967,0.34613888148353533,0.004088101181888004
0.332165211967818,0.39288497945893613,0.13181885687103068,19.629031243903405,0.02632468461392135,0.004088101181888004
1.0160390277958642,2.331975651414335,1.3406025181845198,112.92145602086553,0.4882428697812318,0.004088101181888004
0.1582969590558158,0.4111285607589645,0.21339955756096943,17.84608108726829,6.152118513879783e-05,0.00022828250076573097
0.28570526118907436,0.5384782503996841,0.27634084984808543,41.79804720942109,0.016319761211564688,0.003702405564422964
0.24993480900937878,1.5650202245059095,0.3760847040813904,88.64314929652807,0.008851967622213913,0.0027270299347803093
0.2583330100669764,1.525167519909994,0.42881624384929995,74.55066833160296,0.010401659370857215,0.0029560290148945264
0.5567460723278503,1.4552214617150732,0.32469927196364584,53.11423634057094,0.13247941060389246,0.004088101181888004
0.5457498737953275,4.018786950275917,1.3794011682706617,176.02431624600314,0.12396187167550893,0.004088101181888004
0.3858021111817504,0.43433030204439255,0.5165667817671687,43.689208184106896,0.037008089380216956,0.004088101181888004
0.4404439386060288,1.3899870974389505,1.4164128310267148,56.13157222775725,0.047891655881988245,0.004088101181888004
0.6436329536961679,0.7624979204154373,0.9761407440021176,78.05036426994994,0.19978106873889626,0.004088101181888004
0.708854101808735,2.5628820063173317,0.7728318493535218,91.44685564110237,0.2503006793442899,0.004088101181888004
0.1829941504942436,0.4498394729078598,0.14163979658566234,28.102930124745864,0.0009663625521937187,0.0009017164995490997
1.1360481778123441,1.605926801098565,0.9773767216774739,58.40714681198862,0.5812006864307157,0.004088101181888004
0.174354446022635,0.6426572432595153,0.18319113084783767,29.224576027459282,0.0005269529044552894,0.0006661321925185863
0.6457237268431899,0.7679277570209191,0.598869150535493,31.658376825543325,0.20140055947630955,0.004088101181888004
0.6476631663144353,0.9536742426719856,0.5099180905012521,33.61186710673633,0.20290282875116117,0.004088101181888004
0.38515312565247417,1.1004475746924975,0.2919009984819043,36.56053633572555,0.03687882435561005,0.004088101181888004
1.3847670912584773,2.7809918015652375,0.7977535909349805,86.84677194733936,0.7738557227359432,0.004088101181888004
0.21637727071519697,0.5589370783462813,0.2817394285604337,26.36342736525446,0.003906695539905514,0.0018119952329957929
0.4932123236017163,0.8761249490083713,0.7674568154905461,47.40076944141818,0.0832668416928776,0.004088101181888004
0.5572436675589875,1.1979494918522258,0.7983758001532741,79.64469311349832,0.13286484260016398,0.004088101181888004
0.5183251954074154,1.0836181289059807,0.2833179461947148,50.271404961905844,0.10271900623646109,0.004088101181888004
0.2735813895293938,0.6296132991074797,0.31379162604161875,38.62796937201222,0.0135347456637959,0.0033718162586361036
0.8588492844766001,1.4051199219749362,0.46944586746750044,52.94604235477924,0.3664853593193629,0.004088101181888004
0.44736518499690325,0.7165482245039692,0.40237317968429026,26.313608950135688,0.04927023066473346,0.004088101181888004
0.4580500066989481,1.4064955590707549,0.4445976895531884,37.019463256980195,0.056030483405449354,0.004088101181888004
0.9374796470451514,1.5049632639711616,0.5055716747096806,61.256483586165224,0.42739160543248067,0.004088101181888004
0.3736685987316888,1.707264113022937,0.39092076225313716,97.0442681524704,0.034591334745988876,0.004088101181888004
1.4852247493382342,2.3438389318329715,1.2147500595065686,98.53759422725886,0.851669160790727,0.004088101181888004
0.2983788086155257,1.0098029668824249,0.22194722762304478,78.47807372773934,0.01950939082163947,0.004047983228322268
1.3664952095976652,2.3928683551164935,1.1588787628678932,70.52492958017285,0.7597025167092896,0.004088101181888004
