PGA,SA_0.3,SA_1.0,PGV,PGD_h,PGD_v
0.46694040767002376,0.7651687257938662,0.8555783826636246,74.60969561619133,0.057283419506851514,0.0037220593815189816
1.7245447009210986,2.0208157626069556,1.4140882676965842,126.05331473209486,0.944188673252376,0.0037220593815189816
0.41122854786120133,2.315810382068226,0.6243023399482742,58.25235794516153,0.038305425836828985,0.0037220593815189816
0.31741917418540494,0.3307896407532755,0.18765526156197754,23.92159545483646,0.021293482884407477,0.0037220593815189816
0.9294767012148575,1.5747565126484473,1.0209561574829755,123.37155273269899,0.3834797206759631,0.0037220593815189816
0.26888192981584286,0.8218481818892954,0.3506703102151626,32.48179749348825,0.011403750649067807,0.002953239996125567
0.2709033349462998,0.6622692441484346,0.41946234266697424,50.04293389491373,0.01179473003544049,0.0030034236749564513
0.34001341855850353,1.4948328784742846,0.4622986224358583,59.711635194139006,0.02539085590020658,0.0037220593815189816
0.3804078723774325,1.9522250995780521,0.27161421974970945,60.319119291428606,0.03271622347313972,0.0037220593815189816
0.4447090061637898,1.4525504198343013,0.3966714451644684,67.66864550078121,0.044376968843106566,0.0037220593815189816
0.4457782977861039,1.3233251130329136,0.8497741235160212,84.67720500261734,0.04457088046798509,0.0037220593815189816
0.3453602550067145,0.4617377258587971,0.5721029825506251,56.562055948691686,0.026360482634388293,0.0037220593815189816
0.45203539943956783,1.0600629500151633,1.162416573124279,55.76966810336523,0.04677190155350708,0.0037220593815189816
0.3152421097652972,0.7227889171913002,0.4501312252727741,41.678385059095646,0.02089868123221207,0.0037220593815189816
0.5425800763981126,1.2919607854840853,0.5187771471514762,36.42284543198939,0.11062708249092794,0.0037220593815189816
0.17240083410505339,0.4831801458604615,0.17198975538151443,34.09804657804441,0.00040599579883470447,0.0005579871853703032
0.6352812319086601,1.3362977462591115,0.6610459063125328,36.25970025685638,0.1760030853336371,0.0037220593815189816
0.12827564094478724,0.5088710430712652,0.1140964263045922,15.56068666769084,1e-05,1e-05
0.4841726438557324,1.1540399384443631,0.5798096562774765,44.28080924703275,0.06943617764302097,0.0037220593815189816
0.37698486304040724,0.7129851183958433,0.25635116810655995,25.674567205513426,0.032095474849784346,0.0037220593815189816
0.8139126240394889,1.352766319018875,0.5503943142590324,69.06705155912628,0.301980009088524,0.0037220593815189816
0.3876715887740981,2.2191201497199082,0.4387729169688185,61.36561948714646,0.0340334684788435,0.0037220593815189816
0.16771508750109307,0.8277646834636724,0.42893667452672896,37.14662826003972,0.000254133973649426,0.0004416582025686729
0.3425601329762823,0.531156611327186,0.5163017316448353,59.62602439301848,0.025852692054673304,0.0037220593815189816
0.5347136990813511,2.089144858601249,0.7221705203076575,59.86600033586516,0.10507944607809055,0.0037220593815189816
0.35108454038335946,0.522692931661633,0.3401018609331516,23.27928000231688,0.027398558174764574,0.0037220593815189816
0.13789569767225474,0.503737421360715,0.23478595131209787,28.3157230440795,1e-05,1e-05
0.8210201105706318,1.8772216517956026,0.5480592634041143,84.30279931620922,0.3069924499486775,0.0037220593815189816
0.3676626203429158,0.6880868132028942,0.41830973774386243,25.195871489483206,0.030404924590847156,0.0037220593815189816
0.6109702320091392,1.2499863154524973,0.44111893062830954,35.16884068068812,0.15885814264347464,0.0037220593815189816
0.5428404376376895,0.9212977315422449,0.3404489024007171,25.717644355791585,0.11081069807851118,0.0037220593815189816
0.2704917946925928,1.1273702357124522,0.3391837742128143,65.11235304876534,0.011714595831861846,0.0029932067206176922
1.0313664318497873,3.1090550553212313,0.7604494765619939,80.09669978006431,0.4553358187250767,0.0037220593815189816
0.6047786649689382,1.095861047852733,0.33951996828006437,50.109433539422504,0.15449163931143203,0.0037220593815189816
1.6218401655871229,2.6357099539155495,2.0917488041754257,78.25732375098296,0.8717579472600862,0.0037220593815189816
0.13832453209862408,0.6316372637039153,0.09426560392308665,15.118317846399668,1e-05,1e-05
0.5825604512838681,1.6894003094819035,0.511101975315129,66.82837086893073,0.13882260052723058,0.0037220593815189816
