GP_file,Longitude,Latitude
10816.csv,-74.4748,39.3526
10817.csv,-74.4748,39.3537
10818.csv,-74.4748,39.3549
10819.csv,-74.4748,39.356
10820.csv,-74.4748,39.3571
10821.csv,-74.4748,39.3583
10822.csv,-74.4748,39.3594
10823.csv,-74.4748,39.3605
10824.csv,-74.4748,39.3617
10825.csv,-74.4748,39.3628
10826.csv,-74.4748,39.3639
10827.csv,-74.4748,39.365
10828.csv,-74.4748,39.3662
10829.csv,-74.4748,39.3673
10830.csv,-74.4748,39.3684
10831.csv,-74.4748,39.3696
10832.csv,-74.4748,39.3707
10833.csv,-74.4748,39.3718
10834.csv,-74.4748,39.373
10835.csv,-74.4748,39.3741
10836.csv,-74.4748,39.3752
10837.csv,-74.4748,39.3764
10838.csv,-74.4748,39.3775
10839.csv,-74.4748,39.3786
10840.csv,-74.4748,39.3798
10841.csv,-74.4748,39.3809
10842.csv,-74.4748,39.382
10843.csv,-74.4748,39.3832
10844.csv,-74.4748,39.3843
10845.csv,-74.4748,39.3854
10846.csv,-74.4748,39.3866
10847.csv,-74.4748,39.3877
10848.csv,-74.4748,39.3888
10849.csv,-74.4748,39.39
10850.csv,-74.4748,39.3911
10851.csv,-74.4719,39.3356
10852.csv,-74.4719,39.3367
10853.csv,-74.4719,39.3379
10854.csv,-74.4719,39.339
10855.csv,-74.4719,39.3401
10856.csv,-74.4719,39.3413
10857.csv,-74.4719,39.3424
10858.csv,-74.4719,39.3435
10859.csv,-74.4719,39.3447
10860.csv,-74.4719,39.3458
10861.csv,-74.4719,39.3469
10862.csv,-74.4719,39.3481
10863.csv,-74.4719,39.3492
10864.csv,-74.4719,39.3503
10865.csv,-74.4719,39.3515
10866.csv,-74.4719,39.3526
10867.csv,-74.4719,39.3537
10868.csv,-74.4719,39.3549
10869.csv,-74.4719,39.356
10870.csv,-74.4719,39.3571
10871.csv,-74.4719,39.3583
10872.csv,-74.4719,39.3594
10873.csv,-74.4719,39.3605
10874.csv,-74.4719,39.3617
10875.csv,-74.4719,39.3628
10876.csv,-74.4719,39.3639
10877.csv,-74.4719,39.365
10878.csv,-74.4719,39.3662
10879.csv,-74.4719,39.3673
10880.csv,-74.4719,39.3684
10881.csv,-74.4719,39.3696
10882.csv,-74.4719,39.3707
10883.csv,-74.4719,39.3718
10884.csv,-74.4719,39.373
10885.csv,-74.4719,39.3741
10886.csv,-74.4719,39.3752
10887.csv,-74.4719,39.3764
10888.csv,-74.4719,39.3775
10889.csv,-74.4719,39.3786
10890.csv,-74.4719,39.3798
10891.csv,-74.4719,39.3809
10892.csv,-74.4719,39.382
10893.csv,-74.4719,39.3832
10894.csv,-74.4719,39.3843
10895.csv,-74.4719,39.3854
10896.csv,-74.4719,39.3866
10897.csv,-74.4719,39.3877
10898.csv,-74.4719,39.3888
10899.csv,-74.4719,39.39
10900.csv,-74.4719,39.3911
10901.csv,-74.469,39.3356
10902.csv,-74.469,39.3367
10903.csv,-74.469,39.3379
10904.csv,-74.469,39.339
10905.csv,-74.469,39.3401
10906.csv,-74.469,39.3413
10907.csv,-74.469,39.3424
10908.csv,-74.469,39.3435
10909.csv,-74.469,39.3447
10910.csv,-74.469,39.3458
10911.csv,-74.469,39.3469
10912.csv,-74.469,39.3481
10913.csv,-74.469,39.3492
10914.csv,-74.469,39.3503
10915.csv,-74.469,39.3515
10916.csv,-74.469,39.3526
10917.csv,-74.469,39.3537
10918.csv,-74.469,39.3549
10919.csv,-74.469,39.356
10920.csv,-74.469,39.3571
10921.csv,-74.469,39.3583
10922.csv,-74.469,39.3594
10923.csv,-74.469,39.3605
10924.csv,-74.469,39.3617
10925.csv,-74.469,39.3628
10926.csv,-74.469,39.3639
10927.csv,-74.469,39.365
10928.csv,-74.469,39.3662
10929.csv,-74.469,39.3673
10930.csv,-74.469,39.3684
10931.csv,-74.469,39.3696
10932.csv,-74.469,39.3707
10933.csv,-74.469,39.3718
10934.csv,-74.469,39.373
10935.csv,-74.469,39.3741
10936.csv,-74.469,39.3752
10937.csv,-74.469,39.3764
10938.csv,-74.469,39.3775
10939.csv,-74.469,39.3786
10940.csv,-74.469,39.3798
10941.csv,-74.469,39.3809
10942.csv,-74.469,39.382
10943.csv,-74.469,39.3832
10944.csv,-74.469,39.3843
10945.csv,-74.469,39.3854
10946.csv,-74.469,39.3866
10947.csv,-74.469,39.3877
10948.csv,-74.469,39.3888
10949.csv,-74.469,39.39
10950.csv,-74.469,39.3911
10951.csv,-74.4662,39.3356
10952.csv,-74.4662,39.3367
10953.csv,-74.4662,39.3379
10954.csv,-74.4662,39.339
10955.csv,-74.4662,39.3401
10956.csv,-74.4662,39.3413
10957.csv,-74.4662,39.3424
10958.csv,-74.4662,39.3435
10959.csv,-74.4662,39.3447
10960.csv,-74.4662,39.3458
10961.csv,-74.4662,39.3469
10962.csv,-74.4662,39.3481
10963.csv,-74.4662,39.3492
10964.csv,-74.4662,39.3503
10965.csv,-74.4662,39.3515
10966.csv,-74.4662,39.3526
10967.csv,-74.4662,39.3537
10968.csv,-74.4662,39.3549
10969.csv,-74.4662,39.356
10970.csv,-74.4662,39.3571
10971.csv,-74.4662,39.3583
10972.csv,-74.4662,39.3594
10973.csv,-74.4662,39.3605
10974.csv,-74.4662,39.3617
10975.csv,-74.4662,39.3628
10976.csv,-74.4662,39.3639
10977.csv,-74.4662,39.365
10978.csv,-74.4662,39.3662
10979.csv,-74.4662,39.3673
10980.csv,-74.4662,39.3684
10981.csv,-74.4662,39.3696
10982.csv,-74.4662,39.3707
10983.csv,-74.4662,39.3718
10984.csv,-74.4662,39.373
10985.csv,-74.4662,39.3741
10986.csv,-74.4662,39.3752
10987.csv,-74.4662,39.3764
10988.csv,-74.4662,39.3775
10989.csv,-74.4662,39.3786
10990.csv,-74.4662,39.3798
10991.csv,-74.4662,39.3809
10992.csv,-74.4662,39.382
10993.csv,-74.4662,39.3832
10994.csv,-74.4662,39.3843
10995.csv,-74.4662,39.3854
10996.csv,-74.4662,39.3866
10997.csv,-74.4662,39.3877
10998.csv,-74.4662,39.3888
10999.csv,-74.4662,39.39
11000.csv,-74.4662,39.3911
11001.csv,-74.4633,39.3356
11002.csv,-74.4633,39.3367
11003.csv,-74.4633,39.3379
11004.csv,-74.4633,39.339
11005.csv,-74.4633,39.3401
11006.csv,-74.4633,39.3413
11007.csv,-74.4633,39.3424
11008.csv,-74.4633,39.3435
11009.csv,-74.4633,39.3447
11010.csv,-74.4633,39.3458
11011.csv,-74.4633,39.3469
11012.csv,-74.4633,39.3481
11013.csv,-74.4633,39.3492
11014.csv,-74.4633,39.3503
11015.csv,-74.4633,39.3515
11016.csv,-74.4633,39.3526
11017.csv,-74.4633,39.3537
11018.csv,-74.4633,39.3549
11019.csv,-74.4633,39.356
11020.csv,-74.4633,39.3571
11021.csv,-74.4633,39.3583
11022.csv,-74.4633,39.3594
11023.csv,-74.4633,39.3605
11024.csv,-74.4633,39.3617
11025.csv,-74.4633,39.3628
11026.csv,-74.4633,39.3639
11027.csv,-74.4633,39.365
11028.csv,-74.4633,39.3662
11029.csv,-74.4633,39.3673
11030.csv,-74.4633,39.3684
11031.csv,-74.4633,39.3696
11032.csv,-74.4633,39.3707
11033.csv,-74.4633,39.3718
11034.csv,-74.4633,39.373
11035.csv,-74.4633,39.3741
11036.csv,-74.4633,39.3752
11037.csv,-74.4633,39.3764
11038.csv,-74.4633,39.3775
11039.csv,-74.4633,39.3786
11040.csv,-74.4633,39.3798
11041.csv,-74.4633,39.3809
11042.csv,-74.4633,39.382
11043.csv,-74.4633,39.3832
11044.csv,-74.4633,39.3843
11045.csv,-74.4633,39.3854
11046.csv,-74.4633,39.3866
11047.csv,-74.4633,39.3877
11048.csv,-74.4633,39.3888
11049.csv,-74.4633,39.39
11050.csv,-74.4633,39.3911
11051.csv,-74.4604,39.3356
11052.csv,-74.4604,39.3367
11053.csv,-74.4604,39.3379
11054.csv,-74.4604,39.339
11055.csv,-74.4604,39.3401
11056.csv,-74.4604,39.3413
11057.csv,-74.4604,39.3424
11058.csv,-74.4604,39.3435
11059.csv,-74.4604,39.3447
11060.csv,-74.4604,39.3458
11061.csv,-74.4604,39.3469
11062.csv,-74.4604,39.3481
11063.csv,-74.4604,39.3492
11064.csv,-74.4604,39.3503
11065.csv,-74.4604,39.3515
11066.csv,-74.4604,39.3526
11067.csv,-74.4604,39.3537
11068.csv,-74.4604,39.3549
11069.csv,-74.4604,39.356
11070.csv,-74.4604,39.3571
11071.csv,-74.4604,39.3583
11072.csv,-74.4604,39.3594
11073.csv,-74.4604,39.3605
11074.csv,-74.4604,39.3617
11075.csv,-74.4604,39.3628
11076.csv,-74.4604,39.3639
11077.csv,-74.4604,39.365
11078.csv,-74.4604,39.3662
11079.csv,-74.4604,39.3673
11080.csv,-74.4604,39.3684
11081.csv,-74.4604,39.3696
11082.csv,-74.4604,39.3707
11083.csv,-74.4604,39.3718
11084.csv,-74.4604,39.373
11085.csv,-74.4604,39.3741
11086.csv,-74.4604,39.3752
11087.csv,-74.4604,39.3764
11088.csv,-74.4604,39.3775
11089.csv,-74.4604,39.3786
11090.csv,-74.4604,39.3798
11091.csv,-74.4604,39.3809
11092.csv,-74.4604,39.382
11093.csv,-74.4604,39.3832
11094.csv,-74.4604,39.3843
11095.csv,-74.4604,39.3854
11096.csv,-74.4604,39.3866
11097.csv,-74.4604,39.3877
11098.csv,-74.4604,39.3888
11099.csv,-74.4604,39.39
11100.csv,-74.4604,39.3911
11101.csv,-74.4575,39.3356
11102.csv,-74.4575,39.3367
11103.csv,-74.4575,39.3379
11104.csv,-74.4575,39.339
11105.csv,-74.4575,39.3401
11106.csv,-74.4575,39.3413
11107.csv,-74.4575,39.3424
11108.csv,-74.4575,39.3435
11109.csv,-74.4575,39.3447
11110.csv,-74.4575,39.3458
11111.csv,-74.4575,39.3469
11112.csv,-74.4575,39.3481
11113.csv,-74.4575,39.3492
11114.csv,-74.4575,39.3503
11115.csv,-74.4575,39.3515
11116.csv,-74.4575,39.3526
11117.csv,-74.4575,39.3537
11118.csv,-74.4575,39.3549
11119.csv,-74.4575,39.356
11120.csv,-74.4575,39.3571
11121.csv,-74.4575,39.3583
11122.csv,-74.4575,39.3594
11123.csv,-74.4575,39.3605
11124.csv,-74.4575,39.3617
11125.csv,-74.4575,39.3628
11126.csv,-74.4575,39.3639
11127.csv,-74.4575,39.365
11128.csv,-74.4575,39.3662
11129.csv,-74.4575,39.3673
11130.csv,-74.4575,39.3684
11131.csv,-74.4575,39.3696
11132.csv,-74.4575,39.3707
11133.csv,-74.4575,39.3718
11134.csv,-74.4575,39.373
11135.csv,-74.4575,39.3741
11136.csv,-74.4575,39.3752
11137.csv,-74.4575,39.3764
11138.csv,-74.4575,39.3775
11139.csv,-74.4575,39.3786
11140.csv,-74.4575,39.3798
11141.csv,-74.4575,39.3809
11142.csv,-74.4575,39.382
11143.csv,-74.4575,39.3832
11144.csv,-74.4575,39.3843
11145.csv,-74.4575,39.3854
11146.csv,-74.4575,39.3866
11147.csv,-74.4575,39.3877
11148.csv,-74.4575,39.3888
11149.csv,-74.4575,39.39
11150.csv,-74.4575,39.3911
11151.csv,-74.4547,39.3356
11152.csv,-74.4547,39.3367
11153.csv,-74.4547,39.3379
11154.csv,-74.4547,39.339
11155.csv,-74.4547,39.3401
11156.csv,-74.4547,39.3413
11157.csv,-74.4547,39.3424
11158.csv,-74.4547,39.3435
11159.csv,-74.4547,39.3447
11160.csv,-74.4547,39.3458
11161.csv,-74.4547,39.3469
11162.csv,-74.4547,39.3481
11163.csv,-74.4547,39.3492
11164.csv,-74.4547,39.3503
11165.csv,-74.4547,39.3515
11166.csv,-74.4547,39.3526
11167.csv,-74.4547,39.3537
11168.csv,-74.4547,39.3549
11169.csv,-74.4547,39.356
11170.csv,-74.4547,39.3571
11171.csv,-74.4547,39.3583
11172.csv,-74.4547,39.3594
11173.csv,-74.4547,39.3605
11174.csv,-74.4547,39.3617
11175.csv,-74.4547,39.3628
11176.csv,-74.4547,39.3639
11177.csv,-74.4547,39.365
11178.csv,-74.4547,39.3662
11179.csv,-74.4547,39.3673
11180.csv,-74.4547,39.3684
11181.csv,-74.4547,39.3696
11182.csv,-74.4547,39.3707
11183.csv,-74.4547,39.3718
11184.csv,-74.4547,39.373
11185.csv,-74.4547,39.3741
11186.csv,-74.4547,39.3752
11187.csv,-74.4547,39.3764
11188.csv,-74.4547,39.3775
11189.csv,-74.4547,39.3786
11190.csv,-74.4547,39.3798
11191.csv,-74.4547,39.3809
11192.csv,-74.4547,39.382
11193.csv,-74.4547,39.3832
11194.csv,-74.4547,39.3843
11195.csv,-74.4547,39.3854
11196.csv,-74.4547,39.3866
11197.csv,-74.4547,39.3877
11198.csv,-74.4547,39.3888
11199.csv,-74.4547,39.39
11200.csv,-74.4547,39.3911
11201.csv,-74.4518,39.3356
11202.csv,-74.4518,39.3367
11203.csv,-74.4518,39.3379
11204.csv,-74.4518,39.339
11205.csv,-74.4518,39.3401
11206.csv,-74.4518,39.3413
11207.csv,-74.4518,39.3424
11208.csv,-74.4518,39.3435
11209.csv,-74.4518,39.3447
11210.csv,-74.4518,39.3458
11211.csv,-74.4518,39.3469
11212.csv,-74.4518,39.3481
11213.csv,-74.4518,39.3492
11214.csv,-74.4518,39.3503
11215.csv,-74.4518,39.3515
11216.csv,-74.4518,39.3526
11217.csv,-74.4518,39.3537
11218.csv,-74.4518,39.3549
11219.csv,-74.4518,39.356
11220.csv,-74.4518,39.3571
11221.csv,-74.4518,39.3583
11222.csv,-74.4518,39.3594
11223.csv,-74.4518,39.3605
11224.csv,-74.4518,39.3617
11225.csv,-74.4518,39.3628
11226.csv,-74.4518,39.3639
11227.csv,-74.4518,39.365
11228.csv,-74.4518,39.3662
11229.csv,-74.4518,39.3673
11230.csv,-74.4518,39.3684
11231.csv,-74.4518,39.3696
11232.csv,-74.4518,39.3707
11233.csv,-74.4518,39.3718
11234.csv,-74.4518,39.373
11235.csv,-74.4518,39.3741
11236.csv,-74.4518,39.3752
11237.csv,-74.4518,39.3764
11238.csv,-74.4518,39.3775
11239.csv,-74.4518,39.3786
11240.csv,-74.4518,39.3798
11241.csv,-74.4518,39.3809
11242.csv,-74.4518,39.382
11243.csv,-74.4518,39.3832
11244.csv,-74.4518,39.3843
11245.csv,-74.4518,39.3854
11246.csv,-74.4518,39.3866
11247.csv,-74.4518,39.3877
11248.csv,-74.4518,39.3888
11249.csv,-74.4518,39.39
11250.csv,-74.4518,39.3911
11251.csv,-74.4489,39.3356
11252.csv,-74.4489,39.3367
11253.csv,-74.4489,39.3379
11254.csv,-74.4489,39.339
11255.csv,-74.4489,39.3401
11256.csv,-74.4489,39.3413
11257.csv,-74.4489,39.3424
11258.csv,-74.4489,39.3435
11259.csv,-74.4489,39.3447
11260.csv,-74.4489,39.3458
11261.csv,-74.4489,39.3469
11262.csv,-74.4489,39.3481
11263.csv,-74.4489,39.3492
11264.csv,-74.4489,39.3503
11265.csv,-74.4489,39.3515
11266.csv,-74.4489,39.3526
11267.csv,-74.4489,39.3537
11268.csv,-74.4489,39.3549
11269.csv,-74.4489,39.356
11270.csv,-74.4489,39.3571
11271.csv,-74.4489,39.3583
11272.csv,-74.4489,39.3594
11273.csv,-74.4489,39.3605
11274.csv,-74.4489,39.3617
11275.csv,-74.4489,39.3628
11276.csv,-74.4489,39.3639
11277.csv,-74.4489,39.365
11278.csv,-74.4489,39.3662
11279.csv,-74.4489,39.3673
11280.csv,-74.4489,39.3684
11281.csv,-74.4489,39.3696
11282.csv,-74.4489,39.3707
11283.csv,-74.4489,39.3718
11284.csv,-74.4489,39.373
11285.csv,-74.4489,39.3741
11286.csv,-74.4489,39.3752
11287.csv,-74.4489,39.3764
11288.csv,-74.4489,39.3775
11289.csv,-74.4489,39.3786
11290.csv,-74.4489,39.3798
11291.csv,-74.4489,39.3809
11292.csv,-74.4489,39.382
11293.csv,-74.4489,39.3832
11294.csv,-74.4489,39.3843
11295.csv,-74.4489,39.3854
11296.csv,-74.4489,39.3866
11297.csv,-74.4489,39.3877
11298.csv,-74.4489,39.3888
11299.csv,-74.4489,39.39
11300.csv,-74.4489,39.3911
11301.csv,-74.446,39.3356
11302.csv,-74.446,39.3367
11303.csv,-74.446,39.3379
11304.csv,-74.446,39.339
11305.csv,-74.446,39.3401
11306.csv,-74.446,39.3413
11307.csv,-74.446,39.3424
11308.csv,-74.446,39.3435
11309.csv,-74.446,39.3447
11310.csv,-74.446,39.3458
11311.csv,-74.446,39.3469
11312.csv,-74.446,39.3481
11313.csv,-74.446,39.3492
11314.csv,-74.446,39.3503
11315.csv,-74.446,39.3515
11316.csv,-74.446,39.3526
11317.csv,-74.446,39.3537
11318.csv,-74.446,39.3549
11319.csv,-74.446,39.356
11320.csv,-74.446,39.3571
11321.csv,-74.446,39.3583
11322.csv,-74.446,39.3594
11323.csv,-74.446,39.3605
11324.csv,-74.446,39.3617
11325.csv,-74.446,39.3628
11326.csv,-74.446,39.3639
11327.csv,-74.446,39.365
11328.csv,-74.446,39.3662
11329.csv,-74.446,39.3673
11330.csv,-74.446,39.3684
11331.csv,-74.446,39.3696
11332.csv,-74.446,39.3707
11333.csv,-74.446,39.3718
11334.csv,-74.446,39.373
11335.csv,-74.446,39.3741
11336.csv,-74.446,39.3752
11337.csv,-74.446,39.3764
11338.csv,-74.446,39.3775
11339.csv,-74.446,39.3786
11340.csv,-74.446,39.3798
11341.csv,-74.446,39.3809
11342.csv,-74.446,39.382
11343.csv,-74.446,39.3832
11344.csv,-74.446,39.3843
11345.csv,-74.446,39.3854
11346.csv,-74.446,39.3866
11347.csv,-74.446,39.3877
11348.csv,-74.446,39.3888
11349.csv,-74.446,39.39
11350.csv,-74.446,39.3911
11351.csv,-74.4432,39.3356
11352.csv,-74.4432,39.3367
11353.csv,-74.4432,39.3379
11354.csv,-74.4432,39.339
11355.csv,-74.4432,39.3401
11356.csv,-74.4432,39.3413
11357.csv,-74.4432,39.3424
11358.csv,-74.4432,39.3435
11359.csv,-74.4432,39.3447
11360.csv,-74.4432,39.3458
11361.csv,-74.4432,39.3469
11362.csv,-74.4432,39.3481
11363.csv,-74.4432,39.3492
11364.csv,-74.4432,39.3503
11365.csv,-74.4432,39.3515
11366.csv,-74.4432,39.3526
11367.csv,-74.4432,39.3537
11368.csv,-74.4432,39.3549
11369.csv,-74.4432,39.356
11370.csv,-74.4432,39.3571
11371.csv,-74.4432,39.3583
11372.csv,-74.4432,39.3594
11373.csv,-74.4432,39.3605
11374.csv,-74.4432,39.3617
11375.csv,-74.4432,39.3628
11376.csv,-74.4432,39.3639
11377.csv,-74.4432,39.365
11378.csv,-74.4432,39.3662
11379.csv,-74.4432,39.3673
11380.csv,-74.4432,39.3684
11381.csv,-74.4432,39.3696
11382.csv,-74.4432,39.3707
11383.csv,-74.4432,39.3718
11384.csv,-74.4432,39.373
11385.csv,-74.4432,39.3741
11386.csv,-74.4432,39.3752
11387.csv,-74.4432,39.3764
11388.csv,-74.4432,39.3775
11389.csv,-74.4432,39.3786
11390.csv,-74.4432,39.3798
11391.csv,-74.4432,39.3809
11392.csv,-74.4432,39.382
11393.csv,-74.4432,39.3832
11394.csv,-74.4432,39.3843
11395.csv,-74.4432,39.3854
11396.csv,-74.4432,39.3866
11397.csv,-74.4432,39.3877
11398.csv,-74.4432,39.3888
11399.csv,-74.4432,39.39
11400.csv,-74.4432,39.3911
11401.csv,-74.4403,39.3356
11402.csv,-74.4403,39.3367
11403.csv,-74.4403,39.3379
11404.csv,-74.4403,39.339
11405.csv,-74.4403,39.3401
11406.csv,-74.4403,39.3413
11407.csv,-74.4403,39.3424
11408.csv,-74.4403,39.3435
11409.csv,-74.4403,39.3447
11410.csv,-74.4403,39.3458
11411.csv,-74.4403,39.3469
11412.csv,-74.4403,39.3481
11413.csv,-74.4403,39.3492
11414.csv,-74.4403,39.3503
11415.csv,-74.4403,39.3515
11416.csv,-74.4403,39.3526
11417.csv,-74.4403,39.3537
11418.csv,-74.4403,39.3549
11419.csv,-74.4403,39.356
11420.csv,-74.4403,39.3571
11421.csv,-74.4403,39.3583
11422.csv,-74.4403,39.3594
11423.csv,-74.4403,39.3605
11424.csv,-74.4403,39.3617
11425.csv,-74.4403,39.3628
11426.csv,-74.4403,39.3639
11427.csv,-74.4403,39.365
11428.csv,-74.4403,39.3662
11429.csv,-74.4403,39.3673
11430.csv,-74.4403,39.3684
11431.csv,-74.4403,39.3696
11432.csv,-74.4403,39.3707
11433.csv,-74.4403,39.3718
11434.csv,-74.4403,39.373
11435.csv,-74.4403,39.3741
11436.csv,-74.4403,39.3752
11437.csv,-74.4403,39.3764
11438.csv,-74.4403,39.3775
11439.csv,-74.4403,39.3786
11440.csv,-74.4403,39.3798
11441.csv,-74.4403,39.3809
11442.csv,-74.4403,39.382
11443.csv,-74.4403,39.3832
11444.csv,-74.4403,39.3843
11445.csv,-74.4403,39.3854
11446.csv,-74.4403,39.3866
11447.csv,-74.4403,39.3877
11448.csv,-74.4403,39.3888
11449.csv,-74.4403,39.39
11450.csv,-74.4403,39.3911
11451.csv,-74.4374,39.3356
11452.csv,-74.4374,39.3367
11453.csv,-74.4374,39.3379
11454.csv,-74.4374,39.339
11455.csv,-74.4374,39.3401
11456.csv,-74.4374,39.3413
11457.csv,-74.4374,39.3424
11458.csv,-74.4374,39.3435
11459.csv,-74.4374,39.3447
11460.csv,-74.4374,39.3458
11461.csv,-74.4374,39.3469
11462.csv,-74.4374,39.3481
11463.csv,-74.4374,39.3492
11464.csv,-74.4374,39.3503
11465.csv,-74.4374,39.3515
11466.csv,-74.4374,39.3526
11467.csv,-74.4374,39.3537
11468.csv,-74.4374,39.3549
11469.csv,-74.4374,39.356
11470.csv,-74.4374,39.3571
11471.csv,-74.4374,39.3583
11472.csv,-74.4374,39.3594
11473.csv,-74.4374,39.3605
11474.csv,-74.4374,39.3617
11475.csv,-74.4374,39.3628
11476.csv,-74.4374,39.3639
11477.csv,-74.4374,39.365
11478.csv,-74.4374,39.3662
11479.csv,-74.4374,39.3673
11480.csv,-74.4374,39.3684
11481.csv,-74.4374,39.3696
11482.csv,-74.4374,39.3707
11483.csv,-74.4374,39.3718
11484.csv,-74.4374,39.373
11485.csv,-74.4374,39.3741
11486.csv,-74.4374,39.3752
11487.csv,-74.4374,39.3764
11488.csv,-74.4374,39.3775
11489.csv,-74.4374,39.3786
11490.csv,-74.4374,39.3798
11491.csv,-74.4374,39.3809
11492.csv,-74.4374,39.382
11493.csv,-74.4374,39.3832
11494.csv,-74.4374,39.3843
11495.csv,-74.4374,39.3854
11496.csv,-74.4374,39.3866
11497.csv,-74.4374,39.3877
11498.csv,-74.4374,39.3888
11499.csv,-74.4374,39.39
11500.csv,-74.4374,39.3911
11501.csv,-74.4345,39.3356
11502.csv,-74.4345,39.3367
11503.csv,-74.4345,39.3379
11504.csv,-74.4345,39.339
11505.csv,-74.4345,39.3401
11506.csv,-74.4345,39.3413
11507.csv,-74.4345,39.3424
11508.csv,-74.4345,39.3435
11509.csv,-74.4345,39.3447
11510.csv,-74.4345,39.3458
11511.csv,-74.4345,39.3469
11512.csv,-74.4345,39.3481
11513.csv,-74.4345,39.3492
11514.csv,-74.4345,39.3503
11515.csv,-74.4345,39.3515
11516.csv,-74.4345,39.3526
11517.csv,-74.4345,39.3537
11518.csv,-74.4345,39.3549
11519.csv,-74.4345,39.356
11520.csv,-74.4345,39.3571
11521.csv,-74.4345,39.3583
11522.csv,-74.4345,39.3594
11523.csv,-74.4345,39.3605
11524.csv,-74.4345,39.3617
11525.csv,-74.4345,39.3628
11526.csv,-74.4345,39.3639
11527.csv,-74.4345,39.365
11528.csv,-74.4345,39.3662
11529.csv,-74.4345,39.3673
11530.csv,-74.4345,39.3684
11531.csv,-74.4345,39.3696
11532.csv,-74.4345,39.3707
11533.csv,-74.4345,39.3718
11534.csv,-74.4345,39.373
11535.csv,-74.4345,39.3741
11536.csv,-74.4345,39.3752
11537.csv,-74.4345,39.3764
11538.csv,-74.4345,39.3775
11539.csv,-74.4345,39.3786
11540.csv,-74.4345,39.3798
11541.csv,-74.4345,39.3809
11542.csv,-74.4345,39.382
11543.csv,-74.4345,39.3832
11544.csv,-74.4345,39.3843
11545.csv,-74.4345,39.3854
11546.csv,-74.4345,39.3866
11547.csv,-74.4345,39.3877
11548.csv,-74.4345,39.3888
11549.csv,-74.4345,39.39
11550.csv,-74.4345,39.3911
11551.csv,-74.4317,39.3356
11552.csv,-74.4317,39.3367
11553.csv,-74.4317,39.3379
11554.csv,-74.4317,39.339
11555.csv,-74.4317,39.3401
11556.csv,-74.4317,39.3413
11557.csv,-74.4317,39.3424
11558.csv,-74.4317,39.3435
11559.csv,-74.4317,39.3447
11560.csv,-74.4317,39.3458
11561.csv,-74.4317,39.3469
11562.csv,-74.4317,39.3481
11563.csv,-74.4317,39.3492
11564.csv,-74.4317,39.3503
11565.csv,-74.4317,39.3515
11566.csv,-74.4317,39.3526
11567.csv,-74.4317,39.3537
11568.csv,-74.4317,39.3549
11569.csv,-74.4317,39.356
11570.csv,-74.4317,39.3571
11571.csv,-74.4317,39.3583
11572.csv,-74.4317,39.3594
11573.csv,-74.4317,39.3605
11574.csv,-74.4317,39.3617
11575.csv,-74.4317,39.3628
11576.csv,-74.4317,39.3639
11577.csv,-74.4317,39.365
11578.csv,-74.4317,39.3662
11579.csv,-74.4317,39.3673
11580.csv,-74.4317,39.3684
11581.csv,-74.4317,39.3696
11582.csv,-74.4317,39.3707
11583.csv,-74.4317,39.3718
11584.csv,-74.4317,39.373
11585.csv,-74.4317,39.3741
11586.csv,-74.4317,39.3752
11587.csv,-74.4317,39.3764
11588.csv,-74.4317,39.3775
11589.csv,-74.4317,39.3786
11590.csv,-74.4317,39.3798
11591.csv,-74.4317,39.3809
11592.csv,-74.4317,39.382
11593.csv,-74.4317,39.3832
11594.csv,-74.4317,39.3843
11595.csv,-74.4317,39.3854
11596.csv,-74.4317,39.3866
11597.csv,-74.4317,39.3877
11598.csv,-74.4317,39.3888
11599.csv,-74.4317,39.39
11600.csv,-74.4317,39.3911
11601.csv,-74.4288,39.3356
11602.csv,-74.4288,39.3367
11603.csv,-74.4288,39.3379
11604.csv,-74.4288,39.339
11605.csv,-74.4288,39.3401
11606.csv,-74.4288,39.3413
11607.csv,-74.4288,39.3424
11608.csv,-74.4288,39.3435
11609.csv,-74.4288,39.3447
11610.csv,-74.4288,39.3458
11611.csv,-74.4288,39.3469
11612.csv,-74.4288,39.3481
11613.csv,-74.4288,39.3492
11614.csv,-74.4288,39.3503
11615.csv,-74.4288,39.3515
11616.csv,-74.4288,39.3526
11617.csv,-74.4288,39.3537
11618.csv,-74.4288,39.3549
11619.csv,-74.4288,39.356
11620.csv,-74.4288,39.3571
11621.csv,-74.4288,39.3583
11622.csv,-74.4288,39.3594
11623.csv,-74.4288,39.3605
11624.csv,-74.4288,39.3617
11625.csv,-74.4288,39.3628
11626.csv,-74.4288,39.3639
11627.csv,-74.4288,39.365
11628.csv,-74.4288,39.3662
11629.csv,-74.4288,39.3673
11630.csv,-74.4288,39.3684
11631.csv,-74.4288,39.3696
11632.csv,-74.4288,39.3707
11633.csv,-74.4288,39.3718
11634.csv,-74.4288,39.373
11635.csv,-74.4288,39.3741
11636.csv,-74.4288,39.3752
11637.csv,-74.4288,39.3764
11638.csv,-74.4288,39.3775
11639.csv,-74.4288,39.3786
11640.csv,-74.4288,39.3798
11641.csv,-74.4288,39.3809
11642.csv,-74.4288,39.382
11643.csv,-74.4288,39.3832
11644.csv,-74.4288,39.3843
11645.csv,-74.4288,39.3854
11646.csv,-74.4288,39.3866
11647.csv,-74.4288,39.3877
11648.csv,-74.4288,39.3888
11649.csv,-74.4288,39.39
